"","speciesName","hadsstwannp50","en4sstwannp50","en4sbtwannp50","maxent_wtd.quantile50.","wtd.quantile50.","hadsstwannp90","en4sstwannp90","en4sbtwannp90","maxent_wtd.quantile90.","wtd.quantile90.","hadsstwannp10","en4sstwannp10","en4sbtwannp10","maxent_wtd.quantile10.","wtd.quantile10."
"353","Bothus mancus",27.43,27.7689595930336,1.28322956946344,27.3471994297928,27.0128870962875,28.8,29.0485431948882,3.58267253513609,28.7971371731777,28.6712226555816,25.0962446406187,25.2428844960904,0.983185952647205,23.8345742205578,25.4014767324817
"354","Bothus pantherinus",27.9260841187016,28.1801818222145,1.53201079053479,27.5692827771826,26.5886269533195,28.99,29.2733886619565,26.4140680968114,29.0184051782948,28.7988145500453,25.17,25.3529052443114,1.05829689810197,23.9455823798301,23.7969961944595
"355","Bothus podas",25.4301743023513,25.5765862096529,2.68317638684724,26.7746846785732,26.4274107887336,27.92,28.1333614368104,13.5278316717416,27.9872114708875,27.9572773603493,18.88,18.986007812236,1.56952208847855,19.6719651816727,19.0585352580061
"356","Bothus robinsi",26.4076070709845,26.537938373747,12.599650838565,27.8613978946854,23.9266851806516,28.6985642425907,28.9676408856841,27.3682200196669,28.8350153800339,25.8719909384792,9.30301427613126,9.04464570027223,2.00752739239891,25.1671774462384,22.9111681944704
"357","Brachaelurus waddi",28.7529058943798,28.9859905137225,21.5535498092157,27.9862686175264,24.108299999412,29.3443247155038,29.6891300638947,22.7179671287873,28.9194959714059,27.866661079756,26.3183568881351,27.0687206999602,1.90045915048108,26.3815427165682,22.049937227072
"358","Brachaluteres jacksonianus",24.6465068237901,25.2202738913616,2.17980621258281,18.1600927091727,18.2558174864554,28.54,28.8258234593543,21.4880646257828,28.5230142220581,24.5066115170124,-0.00734931762099393,1.01557172359826,0.479415598066074,-0.892471050151478,15.4189826864948
"359","Brachioteuthis picta",1.38767480377036,1.5099579947833,-0.132323447449731,4.71481464186368,1.5495927122323,8.96907323393328,9.50101468719962,0.879210015128931,16.0241231413285,5.42201707487583,-0.73,-0.543122686035254,-0.627865031293685,0.0732481830224085,-0.0148728036779169
"360","Bradyidius armatus",27.09,27.4417295608579,1.90542750607496,23.732989879478,15.74819822704,28.73,29.1526351354167,12.5303682985778,28.5352500231617,23.8067530814164,10.1507671973268,9.96324605678435,0.935875755999843,3.40615924603074,15.3358358252785
"361","Brama brama",23.29,23.5950226048396,1.44647729946029,22.3487085318291,17.9745125046472,28.19,28.5914253404235,5.55643274490971,28.4507057747693,26.4552269253561,13.87,14.3009397560079,0.648549495141192,15.004978100658,10.1161989000704
"362","Brama orcini",26.74,27.0723027050869,1.31239703579759,26.9477194886594,27.4231091129374,28.23,28.5941234517119,2.13430003132145,28.2934916668065,28.1340453850825,23.77,24.0663213781088,0.879517494737865,24.4841499328613,25.6662797538507
"363","Branchiostoma lanceolatum",14.96,14.7792287686909,3.51807868734404,14.7186569952893,11.7578289210911,20.5534693742447,20.3426835711691,13.5118014710666,18.8711873644393,16.3172160003533,9.17,8.74465345951528,1.97078960112034,10.3928042382121,10.0027417208921
"364","Bregmaceros atlanticus",26.23,26.5247629628928,1.34475350320406,27.7089314370425,24.8850075454609,28.65,28.9692938384432,2.93800596272122,29.117341991782,28.6222879308493,19.99,20.1396885301371,0.888967083329113,24.3359683804439,23.4293654598456
"365","Brevoortia patronus",26.8438759665148,26.9540720696268,21.3941400021533,28.0298233711615,24.4435531743743,28.0054883698634,28.0689941230528,26.7760559219006,28.8224850139028,24.6870157662311,24.5225891430752,23.9470993080504,4.12420951975333,26.2112697635792,24.1857416662812
"366","Brevoortia smithi",27.1217633432455,27.1275858881004,23.0312876302481,27.6561667949335,23.6026521289301,27.9366348035684,28.0248008015377,27.0118391675146,28.8027609727216,25.6600420491736,24.3602570793542,23.8112025962789,4.20594789839776,21.5275814788984,23.2923831939697
"367","Brevoortia tyrannus",19.7063324191588,19.6420603644195,8.13302998731693,17.9902817704601,14.7268827597876,27.08,27.1607017292689,14.8642722250528,25.6094766888856,24.2861548184526,9.13306593532701,8.90265390393766,2.63186049588558,9.56718250407806,9.82571486651675
"368","Brisaster fragilis",8.82,8.68412749944575,3.15317789823995,5.82407037716819,7.51127350091767,24.7490153896593,24.4993312500124,13.3783583840159,16.1667010941031,13.0734082609061,0.39,0.780618910224192,-0.662223137318642,-0.855654105386066,2.91373821746436
"369","Brisaster latifrons",27.8327637927772,28.1939231346807,3.19113211122736,10.4157410943961,14.5157153244887,28.91,29.23837194015,27.9453040866259,17.2844271868778,16.6533136047292,2.50863310266521,2.64825763530239,0.688126835304518,-0.730871079833383,12.579214694026
"370","Brissopsis lyrifera",10.0937736106669,9.87484603908863,7.64357993345835,11.1982440304832,10.0431001528824,15.671566246402,15.8163360537472,11.8669173715968,17.3353740155602,13.7911095046838,7.36413208320008,6.75367799463267,2.92390672243341,6.84376694159678,9.69850527713298
"371","Brosme brosme",6.65276133218155,6.55636228616799,2.76479507912509,6.26599911661664,9.78454642146591,12.1859407958536,11.7160503799437,7.97548231261487,11.7626318216457,12.1729542891957,-0.104895467127378,0.362276957517236,-0.806955289119683,0.124937241489315,5.34291834109176
"372","Brotula barbata",27.54,27.7567535639086,3.60658057468703,27.1988211060101,27.2594531376985,28.66,28.9499927827997,24.2738143022567,28.0176357352803,27.9568946864039,24.3342931572958,24.4882177798721,1.25132949671921,23.9950207684239,24.9454293164194
"373","Bryaninops amplus",27.8158667512489,28.1409143486969,1.22445056160086,28.0721625545741,27.3273652351577,29.03,29.2706967970794,3.09950382812577,28.9845591454656,28.8310806352762,24.96,25.1830727482201,0.972703867212268,26.9220552678015,25.1533082559562
"374","Bryaninops yongei",27.72,28.0774899837615,1.525009007874,28.3998638584099,27.8362635272153,28.96,29.2698292291388,9.35785715536101,29.138644237692,28.8706923502454,25.24,25.5153863670876,1.06931310876103,26.4569496747347,25.5345639181258
"375","Bryozoichthys marjorius",7.56343038349583,7.31748749810098,1.31000990479998,7.18466016726318,8.39962427877457,13.8132228320475,13.4459147378941,2.49042741573105,10.7696667515679,10.3297988130243,4.13274430679666,3.99683462396503,1.23503453773532,3.886576940669,5.81518702844592
"376","Buccinum scalariforme",-0.598147269661287,-0.151652178924617,0.0141872185791294,-0.202791349322372,3.79033724629273,3.17533491460968,3.6906595555683,2.40500573214784,5.14079206797875,7.9322946886821,-1.65,-1.39467396475602,-0.874998510899238,-1.55559017257355,0.924990958089821
"377","Buccinum undatum",7.4186222241852,7.03405548631826,3.42527421189876,8.11873988913094,10.1461572516936,12.5407600017667,11.8617152621588,8.95604070442407,13.556555168756,12.7841434566559,1.54358666725556,1.54859648374261,-0.697649061612253,2.6804075891822,6.6648211284859
"378","Buenia jeffreysii",11.1565788922534,10.7752991489013,8.18851454967699,13.1826798906581,12.743612362033,14.8091047009843,13.9877368136408,11.6188728648776,15.2900553088348,13.6964150355793,9.71885963075112,9.22648574228697,3.64707388503058,11.3783773872827,11.4759756843035
"379","Buglossidium luteum",19.6050069267452,19.634841474457,7.75509698086832,17.5736745066335,11.0174799148239,27.74,27.8804809055275,18.1654047773833,26.3026515822571,14.2122815961325,10.4397510390118,10.1071979492089,2.65984171407817,10.1468881331941,9.82516359287944
"380","Caesio caerulaurea",28.45,28.7485987154124,2.87628903500275,27.5108418222685,27.5160460387115,29.17,29.458527292263,27.289137599765,28.9000422128184,28.8191667760132,26.6627377714713,27.0045173718573,1.33487697890455,24.1566741963516,25.4057291389513
"381","Caesio cuning",27.69,28.0778928290914,1.62930441661417,27.8921822825514,27.2401999563324,28.95,29.2761982939587,13.5352676007515,28.9163195154491,28.703979029261,25.48,25.7373835200415,1.13586720033934,25.4601365139614,25.8404923952398
"382","Caesio lunaris",28.22,28.5264393415335,2.17862877450224,28.0320254975089,27.8445057710983,28.97,29.3766094301573,25.4131345028278,28.9537964037761,28.7715419673235,26.62,27.0052957290695,1.26182293187169,26.0166069608164,24.8875198051345
"383","Caesio teres",28.16,28.4436700447682,1.28029384847103,27.6568667870824,28.2222112691105,29.03,29.312349626905,4.38065392728389,28.8459302286112,28.809682721916,26.71,26.878555811485,0.975394323800422,25.6226783044187,26.6282533117367
"384","Caesioperca lepidoptera",16.5978588685869,17.3874241734775,3.52843069639063,18.6472386749828,16.8340929546724,19.3576787944968,19.2682135022136,15.5785996553462,27.3839283713201,19.4777276627982,12.608204377472,12.9610016581942,1.61761810836983,13.3041891568906,13.016157996685
"385","Caesioperca rasor",17.19,17.8385478538624,13.1684242380363,17.5797113447711,17.189601666589,17.8858277317618,18.8622184635257,17.4074242483815,20.3645755142572,17.9023138865315,14.9814789918941,15.3416160256819,1.34168730522513,14.2077945322052,15.3163068248557
"386","Calamus calamus",27.57,27.7626518974292,3.92641712823931,27.985087669458,27.2074880689488,28.04,28.2212498207721,13.6082262836493,28.8777591199669,27.7548645939706,25.74,25.665640899011,1.95141498884565,25.7216066868418,23.1863835039953
"387","Calamus leucosteus",27.12,27.1379401416105,9.73075404847562,24.8293465378816,23.931402345254,27.98,28.1012737614626,25.7942176831107,27.4842594806695,25.5112165446196,24.234794780937,23.7887844022978,3.93093940849321,19.5399629616327,22.6725724524601
"388","Calanoides acutus",2.59731842331259,2.85167928052757,0.181402011325588,2.9830503344436,1.44395718015164,10.1731731619627,10.7206680601402,1.16596628098582,8.38713435995812,5.01935356918914,-1.19,-0.804195410678995,-0.53783441062107,-1.08794655721408,-0.640167563155432
"389","Calanoides carinatus",22.5598763485076,23.141870117034,1.35455117308444,18.8525303194623,17.5438627600063,27.59,28.012807735215,4.00821071466955,27.8083992226067,27.3435073502102,14.66,15.0894914771112,0.467768309168562,13.8095347536938,13.2564085095897
"390","Calanus finmarchicus",9.75,9.88984818373001,0.786101893480498,11.5363804968724,9.84563786967349,21.4,21.6885719883928,2.36824948727566,21.9231641566674,16.3907055132031,-0.74,-0.468236151298065,-0.53342231944053,-0.618036417164571,3.15762585220909
"391","Calanus glacialis",0.36,0.882477812158101,0.140398918296555,0.774220670414232,5.30056369065488,9.06,8.89893474746344,2.99951023000152,8.43870745136146,10.3356843363178,-1.65,-1.36835218608328,-0.696059378359499,-1.58079938828093,-0.49031464119077
"392","Calanus helgolandicus",16.0895491926164,15.7669473689393,2.25036197954663,16.1360860366003,14.3584316329002,21.41,21.4376695380747,12.8797655341206,21.2342432638287,19.4504760909214,8.9,8.72296007091297,1.2403318894355,8.77862633006417,9.17698923887448
"393","Calanus hyperboreus",-0.38,0.157251728267256,-0.0836888984160286,1.82265381524889,5.89454917794747,9.87781365286293,9.74064558493018,3.4544877854495,11.4626366493705,10.216386083675,-1.77,-1.5035705097255,-0.804979943986621,-1.53412541585712,-0.28639995957546
"394","Calanus marshallae",7.97224354743758,7.67893787040885,1.27935798246695,7.70301499975666,7.37969372309368,13.5080383853876,13.1808415945791,2.37737148954497,12.85188030718,11.1821226853142,3.95,3.89575829434925,0.994692195986958,2.55210257703338,3.83085705259299
"395","Calanus pacificus",10.5363170954262,10.1338436719581,1.27917917391827,8.85756678890942,7.99473025437463,20.44,20.4492430772245,2.29162013534937,16.0146305585559,13.2680552617703,4.33,4.1211439950235,0.615770381644334,-0.472368669289605,5.46766237784679
"396","Calanus propinquus",1.83,2.05944847599338,0.107862858775517,2.92094163530931,0.540296137339491,7.39550255266955,7.90760299098664,0.856488203427627,11.7732482656403,3.73486243209986,-1.2049441608145,-0.836835338735885,-0.542638391763705,-1.03686367728774,-0.903840994489988
"397","Calanus simillimus",4.46,4.67152893331058,0.276944856720387,4.28422752106461,2.71121456514023,11.18,11.7472094227147,1.11047929757649,9.78346988028787,7.71576381142105,-0.75,-0.507944240715117,-0.52735600961047,-0.65329354199701,-0.10076383382897
"398","Calappa flammea",26.7267269409457,27.0064376339991,10.851603345885,25.1531273240811,24.2949479564137,28.67,28.9553073043403,27.2310689818212,26.4613594671629,26.2138547707827,18.1347631055131,17.9681011634037,2.25984640837064,22.4899483857842,20.8000974302119
"399","Calappa sulcata",27.1139275893361,27.1824216978659,8.73834516611071,27.9839066038443,25.0335741032501,28.011069660805,28.1346874508927,25.776212269938,28.8197665253861,27.4814945556889,24.7849972501411,24.2263525512099,3.51289714535835,25.9250343065511,23.935696422308
"400","Callanthias australis",20.4052893412288,20.9137150607207,1.59368883968782,20.1327616922106,18.0889618419058,24.54,24.9815433510894,3.96920101209859,23.8963657978982,23.3370786258061,16.6061157364915,17.13547240755,0.914636044082484,16.6139089388716,16.7036601986653
"401","Callanthias legras",23.4542216423219,23.9263630028154,4.17848605159025,18.8572002091844,18.5177792782955,27.84,27.9198662085797,19.4224082892302,19.6203530897118,19.5247766083424,17.7874221642322,16.3010114906419,2.1673486393907,18.0780972315474,17.7307806040762
"402","Callanthias ruber",17.4194937410079,17.0002655279705,11.9770040221784,26.6581013940907,18.9580479325018,18.45,18.4283338093979,13.6194854120816,28.689646317892,22.1978629869262,14.9239493741008,14.8068680019066,9.02593921429773,21.999272550232,18.3658456402035
"403","Calliactis parasitica",19.22,19.3336327379051,12.8876256102135,16.0168967651835,13.0369996859279,21.76,21.9625008997491,13.8874669225291,21.0435753951833,19.9791632921788,13.039647193098,12.4172266626073,3.93175049218538,9.66317359798483,11.3994036941178
"404","Callinectes ornatus",27.1062947204292,27.1889873604751,6.64366860074196,27.9838776659948,23.8757991194579,28.0117768322575,28.1352390221813,25.411313967334,28.8253549329157,27.5581114447128,24.9208631469528,24.3440017469049,3.44731244889842,25.7210552660856,22.6477207828691
"405","Callinectes sapidus",24.1,24.0836335673525,4.68331375520342,24.7449671621039,24.1400349489141,27.8856436077179,28.0682672546709,17.9649966107724,28.0405537185047,26.931736783621,13.4661826230798,12.9732617937893,2.22504170046872,13.0302369598636,14.17010211855
"406","Callinectes similis",26.7647386977395,26.8131827863996,19.7780564031568,25.6910708953568,24.0867095345908,27.9633059311862,28.0650503924051,26.6405896198449,28.5425857345081,25.9370726491514,24.2375298493032,23.8318970544731,4.04072001147931,17.1970426739029,19.1248731592564
"407","Callionymus lyra",8.48153875263877,7.85771928973205,3.30237225666859,14.1251376906122,11.2693899251299,15.3534158037998,15.3416298938476,8.71561407831452,19.2125222626823,15.2575665828922,0.859261550105551,1.07742877284453,-0.378923284151343,9.1689411729592,9.80673325224518
"408","Callionymus maculatus",15.7057111446314,15.6219094991026,8.46102522839703,15.0900601173258,11.1829757728889,21.3717067471154,21.6730553008871,13.612444744506,20.2009382955023,14.9925073060454,9.78676148595086,9.43698216174241,2.27838042727737,10.3020594182795,9.80363492133225
"409","Callionymus reticulatus",10.9264753045235,10.5702197677847,8.21826400917803,12.562894652795,10.8349555753398,14.15,13.5905130053738,11.553741385779,15.3505185609928,12.8012706090528,9.75,9.40366619912396,3.67473324665787,9.8784279721261,9.82834789570472
"410","Calliostoma zizyphinum",14.5807798848589,14.2926609799817,10.0419022015928,12.6194431776198,11.7567332605527,20.05,19.8369980098282,13.7833246579862,15.4245857370612,13.6400990994587,9.9,9.77478798530228,7.10271261218416,9.8349301531966,9.87004476540043
"411","Callorhinchus capensis",22.0847554954869,22.6954786827125,1.9193036879859,18.6474448335466,18.2473858529174,27.41,27.6920444072784,3.42668509072851,20.3646245918745,20.2335049478855,17.42,17.4998746152494,0.773413900940354,17.4470192803691,17.4105647111227
"412","Calotomus carolinus",27.38,27.650233689572,1.14718239012839,27.0608566492306,26.1288824284581,28.87,29.0206305541281,1.76331816931959,28.7532124843743,28.4688819599532,25.08,25.2360670721912,0.968281422133006,23.1902834831292,24.7084525008188
"413","Calotomus spinidens",27.52,27.8083509156195,2.16473642380219,28.0645685984874,26.6208777160289,28.9,29.2492235117313,20.7030821530898,29.0563465716404,27.2547364751207,15.9501453337711,15.824025883873,1.25345203654306,26.3409981151757,25.1007880876793
"414","Cancer borealis",19.08,19.1595655217443,4.15833350270097,19.2163048338527,11.4750713541447,27.8220891538773,28.0128882582143,13.5375381107856,28.0755623435721,24.1477522814391,7.54805943591817,7.24756008855364,2.05025587937565,7.73905261595091,8.35466096566601
"415","Cancer irroratus",19.33,19.4012368042326,3.41728351740225,16.2351835306541,12.3463721443432,27.74,27.8907557625976,13.5166804079202,23.7759782017988,23.9230879874115,5.1973049329263,4.97407082578269,1.73792529207369,7.86746887671365,6.97333094946887
"416","Cancer pagurus",10.04,9.85700268844842,7.21177994876969,11.4829654652115,10.7332126879985,14.16,13.6618315198167,11.0777032204615,14.8810404950898,13.0543438128073,8.27959633816153,7.69775725862702,2.21712335374405,8.93770766091896,9.72752047428787
"417","Cancer productus",8.29664124104656,7.7162383475827,2.0014238234978,10.9515873114105,10.9530044920753,23.6869588104954,24.2545651896118,14.502988599163,15.2739140939739,15.5129603206297,1.78366107303024,2.18818868098738,0.141187593470664,7.54081590964295,9.73974949873105
"418","Candacia armata",16.31,16.0457066328662,2.1946192771544,16.1883243397245,13.8072679150013,21.62,21.6808919719255,12.397391518259,21.3501275223997,19.242213464974,8.57,8.25260215682891,1.2115055788479,8.61049861281774,9.43771250959266
"419","Candacia bipinnata",20.6007149580295,20.9503075173441,1.24548937276388,21.2381517431047,18.618253843883,25.8,26.0264732482556,2.21230109040386,26.2920154019771,23.3519337488998,14.16,14.3808550530606,0.657157161568096,13.5249736739728,13.2064716532755
"420","Candacia columbiae",8.05086901419306,7.76704573356817,1.28746160652683,8.35402599310896,8.022267597246,13.9235642255475,13.5414048868335,2.29804198554627,13.2075486252947,13.5541294783732,4.67,4.47832577362913,1.21206755784587,5.0831392188521,5.55104176108308
"421","Candacia curta",26.7051862661554,27.0925158766866,1.66447902056718,25.9877810920477,23.2670482875452,28.49,28.9024375576726,3.98778279919293,28.3594032731254,28.258806713797,21.48,21.5905687366834,1.03698658136065,19.1207762263622,14.5924676361685
"422","Candacia ethiopica",21.47,21.6676038848411,1.27442900253148,22.3135785347954,19.5674222464008,25.62,25.822681519684,2.24141501055536,27.3834980788212,22.8552813485008,15.58,15.6406391448642,0.731399524579414,13.9295228533334,15.5458828279718
"423","Candacia longimana",23.19,23.4643406299223,1.31652878848466,24.3758598947949,19.8319387290444,28.04,28.4657828990416,2.86287569869103,28.4049720262826,27.6344150522394,15.58,15.8606073741493,0.749742249801443,14.9683820482416,14.8620398011062
"424","Candacia norvegica",14.9163704792626,14.7535142309705,2.04657137581457,20.4515778829084,12.6545739470927,21.1291114377877,21.3538935065001,2.48476587824266,28.0443518009813,20.7507089906703,3.98503212780335,3.76751237213932,-0.506600146936634,0.869506790183099,10.0529908675034
"425","Candacia pachydactyla",26.06,26.359941870509,1.42517542720235,25.2042891419852,23.039320387895,28.36,28.7576044974767,2.49179760992152,28.5171481974466,28.3302534598527,18.7127970986894,18.9605390162283,0.769960919791791,15.6568325347508,14.2379338010449
"426","Candacia tenuimana",19.3822361182535,19.5037793360544,12.8147258976153,25.3294702347379,18.8053316912749,20.5930062532141,20.5500765312638,13.6074321694156,28.5644794200721,21.9058361488748,15.7073416709521,15.9803027773209,2.15262216001848,16.5847050708977,14.3694058291323
"427","Candacia varicans",21.42,21.7015008497946,1.38446171555635,20.7058473911437,20.5684774859091,26.58,26.7879916199874,2.43421906034562,24.4322575272875,25.1411222086601,14.807090605962,15.034164038485,0.672681524018255,14.9379554355199,16.9433974073969
"428","Cantherhines dumerilii",27.34,27.6769723035968,1.28205489107133,27.5068756204448,27.2088472789885,28.84,29.148484018738,2.47724711185813,28.8582663838789,28.520288898608,23.6007242971401,23.8165442502169,1.00306536094307,25.2652581917564,24.7739009989422
"429","Cantherhines fronticinctus",27.93,28.1283601652158,4.83644287935144,28.0114560235026,26.6296402613147,28.85,29.2349406544448,27.2896216520695,28.8477707233845,28.7686801800926,24.4477675299832,24.598858068991,1.5796564979871,25.7447862261031,25.4037434540649
"430","Cantherhines macrocerus",27.46,27.6753254001197,2.08256685484153,27.8318896814663,27.6336597037509,28,28.1928702347305,4.00876502391153,28.137390666572,28.116279664168,25.76,26.1578253583149,0.653694742949492,27.2957472969859,27.0568440699535
"431","Cantherhines pardalis",27.94,28.286202378163,1.24409381383978,27.3559945113041,28.1342097889069,28.99,29.2517845456756,2.9673791383221,28.8003663895256,28.5636949598566,26.05,26.2223803471787,0.976351512431089,23.8828258009998,25.1623456219641
"432","Cantherhines pullus",26.7625206007273,26.9152665007914,2.05152783447923,27.5709175148991,27.5746182784558,27.86,28.1666472819192,6.67631491883022,28.2756080160389,28.1302077110475,23.61,23.4880804365465,1.70237258521736,25.7401455022246,24.993711661875
"433","Cantherhines sandwichiensis",21.13,21.5012773739416,1.2384023212227,24.6647769947304,25.3321051477726,25.82,26.1032837892405,1.82028825950767,25.7988394998468,25.6421471593652,9.75,10.0936319833672,0.777215176535971,22.1308764560383,24.7618774679418
"434","Canthidermis maculata",27.08,27.4344963750326,1.37984394237737,27.1854265088032,27.4232592050062,28.47,28.8692870305633,2.18290281346396,28.5875785915514,28.3718163321616,24.94,25.2056992893361,0.921002696802324,25.2977508915772,25.8988837949553
"435","Canthidermis sufflamen",27.5124100383416,27.5657061802979,4.0139478169455,27.339672488491,27.5042984869245,28.0391690345075,28.207568981232,22.3897963334281,28.7311129079875,28.1382339769258,25.2462050191708,25.0869961113249,2.11046495004692,21.2165097549385,23.39227099385
"436","Canthigaster amboinensis",26.47,26.6909249919291,1.23834137761922,27.2439916585004,26.3574008282426,28.9708769636962,29.0880724155097,1.66328757961563,28.8005941780214,28.5831381582012,22.71,23.2778791657356,1.01310707212364,22.6686343628678,25.0904984067905
"437","Canthigaster bennetti",28.45,28.7742954687855,1.94856185408355,28.2472719090792,28.390249016465,29.01,29.3509021553616,25.2818985325736,29.0212177816111,28.7284712089697,26.803420896767,27.0914206284417,1.2305076744727,26.3711141043171,26.6749392631421
"438","Canthigaster callisterna",23.9890599607361,24.2506284661258,1.61644147560988,27.2736761945885,21.6475785057775,25.93,26.7822265003516,1.88612860544964,28.7860069769247,26.3730011771411,22.0438119921472,22.4045967934368,1.29682441905897,23.2243135286115,19.64469305623
"439","Canthigaster coronata",25.4705887546541,25.7371506843144,1.25462105055468,26.0217104429718,25.4930017900881,28.2,28.5428755833715,2.19765429047546,28.1764833817727,27.9122991634868,22.6503532527925,23.1656343214588,1.00948483561123,23.2858447569209,24.3855184085978
"440","Canthigaster epilampra",27.75,28.121670824478,1.23288100827843,28.3514027004529,27.3105848129735,28.95,29.2629309351456,2.21694490048661,29.2301542153545,28.6126941423518,23,22.9586160133648,0.975267971779306,27.1265873699559,25.4521123996005
"441","Canthigaster jactator",23.49,23.689008773215,1.2521370158767,24.6157436341723,25.3025884203549,24.99,25.0804370119658,1.66575624117194,25.5197176058898,25.6664617680674,18.1282158134073,18.5246427700745,1.15147305837112,23.3215315103984,24.4205781452631
"442","Canthigaster janthinoptera",27.32,27.6146165596282,1.27965493330196,27.1577371378253,27.0033206315253,28.52,28.8465634897807,2.8145564164894,28.7399205716698,28.466780477016,25.401807503761,25.6979938539257,1.02519876371321,23.5341643865552,25.647900369365
"443","Canthigaster rivulata",26.95,27.3576727884778,1.87293630864857,26.6339869883907,26.5056833122409,28.51,28.8387621401286,20.6167037926407,27.8344250249355,27.2545760647318,22.66,23.1705006725019,1.13734059596758,24.3959525077282,24.7569757909965
"444","Canthigaster rostrata",26.37,26.563166543826,2.13570306117157,27.4502224472004,27.523268227836,27.97,28.2481085359853,13.2171028176751,28.6562746814332,28.1384854486225,20.3649560389999,20.2077895256613,1.74647640826573,23.7169124327447,23.1623147075934
"445","Canthigaster valentini",27.66,28.0464917905601,1.62582644557908,27.9090121001918,27.2343758697502,28.94,29.2405727630649,10.7574641983127,28.8491271044192,28.7250417805685,25.081687733834,25.3828859586334,1.1216714026055,25.3835581762319,24.7371695724472
"446","Canthocalanus pauper",26.92,27.3909952778427,1.19900762788725,27.3106139171905,27.7510021456345,28.66,29.1323160006072,2.59023884462621,28.7116081238348,28.65622493411,22.5437997400536,22.8735605099485,0.849255236172082,24.0353973462226,22.9247371136423
"447","Caprodon longimanus",22.54,22.9693644618431,1.53069711947312,22.6159369409112,21.1529138848742,26.4836709578058,26.9247425887868,2.3375492750517,26.429881644143,26.2408239337663,17.14,17.7287048028892,0.8818373823759,18.2865717107438,17.7745353720708
"448","Capros aper",18.1380134649504,18.0248173500946,3.86421319183886,16.8140129090575,13.4807743379521,22.37,22.4844157590968,13.5211219188063,21.0087564323161,19.269389367128,9.87,9.66092370667664,2.09854671675783,10.7211968462893,10.0931155599898
"449","Caracanthus maculatus",27.83,28.1716287645263,1.18614134330367,27.7019262882619,27.7279779113282,29.05,29.2743623569798,2.48846537257671,28.8623279337222,28.4971840895353,25.82,25.9402167977652,0.973089044687445,24.7012530714101,26.5369494618061
"450","Caracanthus typicus",25.29,25.5769041538329,1.24646981251619,26.4732932962585,25.2902140136132,27.7002120079729,27.9178638507747,1.61934273838882,28.1687858900746,25.5832081962485,18.3834040026576,18.7611730220508,1.07572366439276,17.2115655944847,23.9681722871256
"451","Carangoides bartholomaei",27.92,28.1200075048135,4.26337383967349,27.1807236210469,25.97341106329,28.99,29.3544354292073,27.361106622391,28.7951225606092,28.4049927456661,22.5831604907746,23.4014058531805,1.91222899354415,18.0358633161099,20.5333563751699
"452","Carangoides chrysophrys",28.356741467843,28.5167246568989,22.351215728627,27.5869134116718,27.4011293970247,28.84,29.2088128683961,28.1195339817787,28.7628254490042,28.3063733879538,26.29,26.5226798880958,2.5079839553086,21.2705323479174,25.4325961071275
"453","Carangoides ferdau",27.4,27.6163412084612,1.16129185706841,26.9945471657294,26.8368371818307,28.72,28.9804379610453,12.3002016559331,28.7280792453194,28.5298250408403,24.0007617854282,24.2917491096312,0.971844737765808,20.9302602098542,17.8507389048816
"454","Carangoides fulvoguttatus",28.33,28.55331965226,6.72444876775479,27.9350492860264,27.026361865841,28.91,29.2943271326731,27.6009481111116,28.81246397047,28.5405030623977,26,26.2277686971826,1.80458904405172,25.4268315029381,24.7585194717692
"455","Carangoides gymnostethus",28.04,28.2806365411025,8.83543800626452,27.850713919813,26.8965268614801,28.71,29.0383316112,27.674159405472,28.7809528509667,28.5411894851587,25.8428409992988,26.0933134139737,1.84155257049355,25.1317562826153,25.0316249702762
"456","Carangoides orthogrammus",27.25,27.5378288929512,1.24774919259412,27.0886101352343,27.4664621306989,28.64,28.9589119225232,2.54929258710007,28.7523736697762,28.5289803605551,23.95,24.1827253872463,0.995268013828941,22.97676557576,24.5797343942294
"457","Carangoides plagiotaenia",28.52,28.7863445079653,13.0807894109885,28.5865283663589,28.2251983371352,29.025652999818,29.4011993962774,28.1096056216774,29.1267594311009,28.6580708586025,27.2240588886867,27.5569253101752,1.76283570891508,27.9309415202928,27.1866162144725
"458","Caranx caballus",26.87,27.5123920435689,1.65970044370076,27.5563776498734,27.9037023393905,29.1111034796712,29.3961243980395,22.7519476727453,28.8829017855416,28.5911830139937,23.2345670532968,23.551238180947,1.29707657518558,23.6278526960556,23.8746860195938
"459","Caranx crysos",26.17,26.5037723813482,1.71141806698652,26.7758328566743,26.9011247157787,27.86,28.2796537176106,4.01209046776143,27.9079852355383,27.8242018824288,17.9466133392019,18.1426770306715,0.815383895037659,22.9883073325496,23.4201595378926
"460","Caranx hippos",27.32,27.4301091612739,4.0191045323496,26.744664508196,26.9733763751743,28.0905450188362,28.318666964608,23.5256095762741,28.0570242467277,27.9637923423863,23.4761611320402,23.7096560957135,1.95815800588857,17.0842697520103,20.8531404523521
"461","Caranx ignobilis",27.28,27.6432150181824,1.39577450276349,27.2961167867793,27.8084789627565,28.73,29.1123421235935,5.20340137370369,28.7340629247418,28.6527899340748,23.46,23.8263967037972,1.04672127653864,24.000245010541,24.7388747821962
