ref_yr,survey,year,wt_mt,wt_mt_med,num,num_med,depth_wt,wt_mt_log,wt_mt_log_med,num_log,num_log_med,depth_wt_log,CTI,cti_diff,cti_log
GSL-S-8-2000,GSL-S,2000,3.4369509105944394,246.41589777890377,23231.20770285623,1132.0276868130384,NA,-0.05197775085525707,-0.42247275408772667,-0.5416062830158387,-0.5206778119372878,NA,5.936059676931346,-0.9248759306164294,-0.1447982591720425
NEUS-9-2000,NEUS,2000,4.048039803153838,0,NA,NA,67.40842129054516,-0.08476865355348712,-Inf,NA,NA,0.001148596974554194,15.417560899349558,-0.1909134540906603,-0.01230681665504622
Nor-BTS-8-2000,Nor-BTS,2000,3.3754448528139096,339.5466983210898,15405.606355900094,822.6140410776641,180.98698634727282,-0.7134865206308953,-0.31273676726090877,0.08902968455031518,-0.2560664545760755,0.2728368546753062,6.987329228442318,-0.7455189309973234,-0.10137885142889987
NS-IBTS-1-2000,NS-IBTS,2000,4.349363676857122,541.7597447113653,137772.55811493174,10082.44856936691,77.56438504294238,0.25467996393389136,0.32876613959690465,0.6008848605138464,0.6758566861721733,-0.0433736169324683,8.274713200563488,-0.2554870706158745,-0.03040857755774558
SCS-6-2000,SCS,2000,1.4350970094566604,26.928325809680928,6381.973680045398,133.9846014748017,164.0556377147691,-0.37148522791380945,-0.30541596976046415,-0.45303477189862146,-0.3285672899127937,0.23966420990253562,9.687121099863292,-0.02561961216461839,-0.0026412174794473698
SEUS-4-2000,SEUS,2000,3.692207020509618,405.13891536422614,42617.90139534469,3161.36964247631,8.140818148164978,0.3846225559946854,0.8291874724753396,0.23289277246487447,0.26601689134281115,-0.045833907364434476,22.410551020967322,-0.9066828841083137,-0.039660864057834595
SWC-IBTS-2-2000,SWC-IBTS,2000,6.847774685778967,858.1256228340942,110739.9123523563,16952.069398147767,116.04314320591455,0.013926585689699135,-0.13424794734523154,0.14752421434564472,0.4388377420393567,-0.08266352496468365,10.480594848908746,-0.24181802103173844,-0.02281077379271662
BITS-2-2001,BITS,2001,4.123599392847875,579.9190086695087,143857.75835221217,7702.517836384169,58.165800895060094,NA,NA,NA,NA,NA,7.764001390346367,NA,NA
EBS-6-2001,EBS,2001,17.889444885714273,6253.365000000001,43310.1201142858,10670.605000000001,84.66114177165773,0.0012024665695133797,0.26181575032989957,0.10084696732532432,0.23375836934921174,-0.021957955353780405,6.013858458716525,0.07531249250107575,0.012602232414210397
EVHOE-10-2001,EVHOE,2001,4.817901409930216,356.1617838996268,123330.12621468303,8977.828485085347,160.68760943895657,-0.06364612929036192,-0.1898026749170827,-0.053987487116861785,-0.30451819558504234,0.004307294210265931,15.45410425568226,1.3443408906292635,0.09100762068477891
FR-CGFS-10-2001,FR-CGFS,2001,1.9568948752472668,208.7792031407724,28235.14198988998,2846.0925464004267,27.753103559077292,0.3389591527296557,0.6807688094216876,0.6095855920950155,0.9095886934292173,0.07775209354061856,15.492202863907004,0.41922064574394646,0.027432972206175094
GMEX-6-2001,GMEX,2001,0.8182683620576278,35.503932212396215,32882.46590896699,2007.919321961448,57.79666784017048,0.06112422378830338,0.10861685962561214,0.343141232462405,0.45148611405581596,-0.1996649895774091,24.408395204903997,-0.4756757464852619,-0.01930073903738871
GOA-5-2001,GOA,2001,23.305698911975302,2714.995,38918.649650846804,3202.87,140.24034894527713,0.2878670134514821,0.03710927509069257,0.47654392218201175,0.11228903385418225,-0.2881882861146857,7.224719707540243,-0.11914213541356045,-0.01635640246543847
GSL-S-8-2001,GSL-S,2001,2.9064984618146883,241.102863202545,22748.077161562363,1212.6312152227529,NA,-0.16763563619729202,-0.021797089087145942,-0.021015912907444544,0.06878211891739407,NA,5.66471098943068,-0.2713486875006659,-0.04678968289751459
NEUS-9-2001,NEUS,2001,5.061485010111716,7.630208333333334,NA,NA,62.88548275511739,0.22342715576995614,Inf,NA,NA,-0.06945461681438082,15.520263767491267,0.10270286814170859,0.006639332048424599
Nor-BTS-8-2001,Nor-BTS,2001,4.665988492521675,247.16554026711168,19726.141499592588,399.5668622671716,144.72913649607892,0.32377258347595583,-0.31755317217013806,0.2472132435050568,-0.7221060087180033,-0.22356115872456328,7.819547356536422,0.8322181280941034,0.11252827148244281
NS-IBTS-1-2001,NS-IBTS,2001,5.374015813402243,727.4162638112217,112939.28276630955,9797.71307640764,72.79393475385778,0.2115458995465642,0.2946762634068091,-0.19875384224379306,-0.02864714787844527,-0.0634757282933988,7.858696854543336,-0.41601634602015203,-0.05158346401201731
SCS-6-2001,SCS,2001,1.9447408190797777,36.90408121531939,6975.5934355359595,109.94795886251272,154.31189545999848,0.30389626388387325,0.31514341030645526,0.08894000069624622,-0.1977177263857724,-0.061229775185754204,10.10169394343811,0.4145728435748186,0.04190584531396721
SEUS-4-2001,SEUS,2001,3.4648714455032787,166.2030184224027,30027.805026754362,3460.624706898816,8.371394193543228,-0.06354885670724672,-0.8910199655517727,-0.3501505989137287,0.0904437590410089,0.027929756379612737,23.164337897264854,0.7537868762975322,0.03308206074568246
SWC-IBTS-2-2001,SWC-IBTS,2001,5.502066611793703,836.803888655451,75759.02521357374,11155.365273331008,133.07828244834377,-0.21879996684283026,-0.025160761975439344,-0.3796267378962419,-0.4184693421561667,0.13697549875924037,10.219366295851056,-0.26122855305768944,-0.025240861097856872
BITS-2-2002,BITS,2002,4.73295060875839,807.5979123738924,180478.86064111287,11258.724176572221,60.34298723351044,0.13782239436369587,0.33117584789509685,0.22678863318270084,0.3795960433336235,0.036747170654793854,7.77260211129281,0.008600720946442486,0.0011071559912170373
