"","coords","survey","surveyID"
"3884","19.625,70.375","Nor-BTS",12
"3885","19.125,70.875","Nor-BTS",12
"3886","18.625,71.375","Nor-BTS",12
"3887","20.125,71.125","Nor-BTS",12
"3888","20.375,70.875","Nor-BTS",12
"3889","18.625,70.125","Nor-BTS",12
"3890","20.375,70.375","Nor-BTS",12
"3891","17.625,71.375","Nor-BTS",12
"3892","28.625,72.125","Nor-BTS",12
"3893","30.625,72.125","Nor-BTS",12
"3894","31.625,72.125","Nor-BTS",12
"3895","27.375,72.125","Nor-BTS",12
"3896","28.625,72.375","Nor-BTS",12
"3897","29.125,72.125","Nor-BTS",12
"3898","29.875,72.875","Nor-BTS",12
"3899","30.375,71.625","Nor-BTS",12
"3900","30.375,71.875","Nor-BTS",12
"3901","30.875,72.375","Nor-BTS",12
"3902","30.125,71.875","Nor-BTS",12
"3903","30.125,73.125","Nor-BTS",12
"3904","31.125,71.875","Nor-BTS",12
"3905","31.125,72.375","Nor-BTS",12
"3906","29.375,71.625","Nor-BTS",12
"3907","29.375,72.125","Nor-BTS",12
"3908","29.625,72.625","Nor-BTS",12
"3909","31.125,72.125","Nor-BTS",12
"3910","31.125,72.625","Nor-BTS",12
"3911","27.375,72.375","Nor-BTS",12
"3912","28.875,72.375","Nor-BTS",12
"3913","31.375,71.875","Nor-BTS",12
"3914","28.375,72.125","Nor-BTS",12
"3915","28.625,72.625","Nor-BTS",12
"3916","28.875,72.875","Nor-BTS",12
"3917","29.375,71.875","Nor-BTS",12
"3918","30.625,72.375","Nor-BTS",12
"3919","29.125,71.875","Nor-BTS",12
"3920","29.625,72.375","Nor-BTS",12
"3921","30.125,71.625","Nor-BTS",12
"3922","31.375,71.625","Nor-BTS",12
"3923","32.125,72.625","Nor-BTS",12
"3924","28.375,72.375","Nor-BTS",12
"3925","28.375,72.625","Nor-BTS",12
"3926","28.625,72.875","Nor-BTS",12
"3927","29.625,72.125","Nor-BTS",12
"3928","29.625,71.875","Nor-BTS",12
"3929","30.875,72.625","Nor-BTS",12
"3930","31.625,71.875","Nor-BTS",12
"3931","31.875,72.375","Nor-BTS",12
"3932","32.875,72.375","Nor-BTS",12
"3933","27.625,72.625","Nor-BTS",12
"3934","28.125,72.125","Nor-BTS",12
"3935","29.875,72.375","Nor-BTS",12
"3936","30.375,72.125","Nor-BTS",12
"3937","30.875,72.875","Nor-BTS",12
"3938","31.875,71.625","Nor-BTS",12
"3939","32.375,71.875","Nor-BTS",12
"3940","29.875,72.625","Nor-BTS",12
"3941","31.875,72.625","Nor-BTS",12
"3942","31.875,72.125","Nor-BTS",12
"3943","28.625,71.875","Nor-BTS",12
"3944","29.375,72.875","Nor-BTS",12
"3945","29.375,72.625","Nor-BTS",12
"3946","30.375,72.875","Nor-BTS",12
"3947","30.375,72.625","Nor-BTS",12
"3948","30.375,72.375","Nor-BTS",12
"3949","30.625,71.875","Nor-BTS",12
"3950","31.375,72.875","Nor-BTS",12
"3951","31.375,72.375","Nor-BTS",12
"3952","32.375,72.375","Nor-BTS",12
"3953","32.375,72.125","Nor-BTS",12
"3954","28.875,71.875","Nor-BTS",12
"3955","30.625,72.625","Nor-BTS",12
"3956","31.375,72.625","Nor-BTS",12
"3957","31.625,72.375","Nor-BTS",12
"3958","30.125,72.125","Nor-BTS",12
"3959","30.125,72.625","Nor-BTS",12
"3960","32.625,72.375","Nor-BTS",12
"3961","30.375,73.125","Nor-BTS",12
"3962","21.625,71.375","Nor-BTS",12
"3963","23.625,71.875","Nor-BTS",12
"3964","23.875,72.125","Nor-BTS",12
"3965","20.625,72.375","Nor-BTS",12
"3966","23.125,71.625","Nor-BTS",12
"3967","23.625,71.375","Nor-BTS",12
"3968","20.625,72.125","Nor-BTS",12
"3969","21.875,71.375","Nor-BTS",12
"3970","22.875,71.625","Nor-BTS",12
"3971","24.125,72.125","Nor-BTS",12
"3972","23.125,71.375","Nor-BTS",12
"3973","19.375,71.875","Nor-BTS",12
"3974","19.625,72.125","Nor-BTS",12
"3975","20.375,71.375","Nor-BTS",12
"3976","21.375,72.125","Nor-BTS",12
"3977","21.625,71.625","Nor-BTS",12
"3978","23.125,72.125","Nor-BTS",12
"3979","19.625,71.625","Nor-BTS",12
"3980","22.625,71.625","Nor-BTS",12
"3981","23.375,71.375","Nor-BTS",12
"3982","23.625,71.625","Nor-BTS",12
"3983","21.125,71.125","Nor-BTS",12
"3984","20.875,71.125","Nor-BTS",12
"3985","22.125,71.125","Nor-BTS",12
"3986","21.875,72.125","Nor-BTS",12
"3987","23.875,71.625","Nor-BTS",12
"3988","24.125,71.875","Nor-BTS",12
"3989","23.875,71.875","Nor-BTS",12
"3990","21.875,71.625","Nor-BTS",12
"3991","21.875,72.375","Nor-BTS",12
"3992","20.625,71.375","Nor-BTS",12
"3993","21.625,72.125","Nor-BTS",12
"3994","22.875,72.125","Nor-BTS",12
"3995","22.625,71.375","Nor-BTS",12
"3996","20.875,71.375","Nor-BTS",12
"3997","21.875,71.875","Nor-BTS",12
"3998","23.375,71.625","Nor-BTS",12
"3999","19.125,71.625","Nor-BTS",12
"4000","20.125,72.125","Nor-BTS",12
"4001","21.125,72.125","Nor-BTS",12
"4002","21.375,71.375","Nor-BTS",12
"4003","22.875,72.375","Nor-BTS",12
"4004","19.125,72.125","Nor-BTS",12
"4005","19.375,71.375","Nor-BTS",12
"4006","21.375,71.625","Nor-BTS",12
"4007","20.875,72.125","Nor-BTS",12
"4008","19.875,71.625","Nor-BTS",12
"4009","21.125,71.625","Nor-BTS",12
"4010","23.125,72.375","Nor-BTS",12
"4011","19.375,72.125","Nor-BTS",12
"4012","19.625,71.375","Nor-BTS",12
"4013","20.875,72.375","Nor-BTS",12
"4014","32.625,73.375","Nor-BTS",12
"4015","31.125,73.125","Nor-BTS",12
"4016","31.625,73.625","Nor-BTS",12
"4017","33.375,72.875","Nor-BTS",12
"4018","33.875,73.625","Nor-BTS",12
"4019","34.125,72.375","Nor-BTS",12
"4020","34.875,73.125","Nor-BTS",12
"4021","35.625,72.625","Nor-BTS",12
"4022","36.125,73.375","Nor-BTS",12
"4023","31.125,72.875","Nor-BTS",12
"4024","35.125,72.625","Nor-BTS",12
"4025","35.125,73.125","Nor-BTS",12
"4026","35.125,73.625","Nor-BTS",12
"4027","33.125,72.375","Nor-BTS",12
"4028","33.125,72.875","Nor-BTS",12
"4029","33.125,73.375","Nor-BTS",12
"4030","34.875,73.375","Nor-BTS",12
"4031","34.875,72.875","Nor-BTS",12
"4032","35.125,72.375","Nor-BTS",12
"4033","33.625,73.125","Nor-BTS",12
"4034","35.625,73.625","Nor-BTS",12
"4035","31.625,73.375","Nor-BTS",12
"4036","31.875,73.625","Nor-BTS",12
"4037","32.875,73.625","Nor-BTS",12
"4038","33.125,72.625","Nor-BTS",12
"4039","33.625,72.875","Nor-BTS",12
"4040","35.375,72.375","Nor-BTS",12
"4041","35.875,73.125","Nor-BTS",12
"4042","31.375,73.375","Nor-BTS",12
"4043","32.375,72.875","Nor-BTS",12
"4044","34.625,72.875","Nor-BTS",12
"4045","35.125,73.375","Nor-BTS",12
"4046","34.625,73.125","Nor-BTS",12
"4047","34.125,73.625","Nor-BTS",12
"4048","34.375,72.875","Nor-BTS",12
"4049","36.375,72.875","Nor-BTS",12
"4050","34.375,72.375","Nor-BTS",12
"4051","36.375,73.375","Nor-BTS",12
"4052","33.875,73.125","Nor-BTS",12
"4053","36.375,73.125","Nor-BTS",12
"4054","32.625,72.875","Nor-BTS",12
"4055","32.875,72.625","Nor-BTS",12
"4056","33.125,73.625","Nor-BTS",12
"4057","33.375,73.125","Nor-BTS",12
"4058","35.375,73.375","Nor-BTS",12
"4059","35.625,73.125","Nor-BTS",12
"4060","32.625,73.875","Nor-BTS",12
"4061","32.625,73.125","Nor-BTS",12
"4062","34.125,73.125","Nor-BTS",12
"4063","35.375,72.875","Nor-BTS",12
"4064","32.375,72.625","Nor-BTS",12
"4065","33.375,72.625","Nor-BTS",12
"4066","34.375,72.625","Nor-BTS",12
"4067","35.375,72.625","Nor-BTS",12
"4068","34.375,73.625","Nor-BTS",12
"4069","32.375,73.625","Nor-BTS",12
"4070","32.375,73.375","Nor-BTS",12
"4071","33.625,73.625","Nor-BTS",12
"4072","34.375,73.125","Nor-BTS",12
"4073","34.625,73.625","Nor-BTS",12
"4074","36.625,72.875","Nor-BTS",12
"4075","32.375,73.125","Nor-BTS",12
"4076","32.625,73.625","Nor-BTS",12
"4077","34.125,72.875","Nor-BTS",12
"4078","34.875,73.625","Nor-BTS",12
"4079","35.625,72.875","Nor-BTS",12
"4080","22.625,72.375","Nor-BTS",12
"4081","24.875,73.375","Nor-BTS",12
"4082","26.375,72.375","Nor-BTS",12
"4083","26.625,72.875","Nor-BTS",12
"4084","22.625,73.125","Nor-BTS",12
"4085","23.875,73.375","Nor-BTS",12
"4086","23.125,73.125","Nor-BTS",12
"4087","24.125,72.625","Nor-BTS",12
"4088","24.375,73.375","Nor-BTS",12
"4089","25.125,72.375","Nor-BTS",12
"4090","26.625,72.625","Nor-BTS",12
"4091","22.375,72.625","Nor-BTS",12
"4092","25.125,73.125","Nor-BTS",12
"4093","26.125,72.375","Nor-BTS",12
"4094","26.125,72.875","Nor-BTS",12
"4095","24.875,72.625","Nor-BTS",12
"4096","26.375,72.875","Nor-BTS",12
"4097","26.375,73.375","Nor-BTS",12
"4098","25.875,72.625","Nor-BTS",12
"4099","24.125,72.375","Nor-BTS",12
"4100","24.375,73.125","Nor-BTS",12
"4101","25.125,72.625","Nor-BTS",12
"4102","26.375,72.625","Nor-BTS",12
"4103","27.625,72.875","Nor-BTS",12
"4104","25.375,72.625","Nor-BTS",12
"4105","25.375,72.875","Nor-BTS",12
"4106","25.625,73.375","Nor-BTS",12
"4107","27.375,72.625","Nor-BTS",12
"4108","27.875,72.875","Nor-BTS",12
"4109","24.125,73.125","Nor-BTS",12
"4110","23.125,72.625","Nor-BTS",12
"4111","25.375,73.375","Nor-BTS",12
"4112","23.875,72.375","Nor-BTS",12
"4113","23.375,72.875","Nor-BTS",12
"4114","25.625,73.125","Nor-BTS",12
"4115","22.625,72.625","Nor-BTS",12
"4116","23.375,73.125","Nor-BTS",12
"4117","24.625,72.625","Nor-BTS",12
"4118","24.875,72.125","Nor-BTS",12
"4119","25.375,73.125","Nor-BTS",12
"4120","22.375,72.875","Nor-BTS",12
"4121","24.625,72.875","Nor-BTS",12
"4122","24.625,72.375","Nor-BTS",12
"4123","24.125,72.875","Nor-BTS",12
"4124","24.875,72.375","Nor-BTS",12
"4125","26.375,73.125","Nor-BTS",12
"4126","26.625,72.375","Nor-BTS",12
"4127","22.625,72.875","Nor-BTS",12
"4128","23.625,72.125","Nor-BTS",12
"4129","23.375,72.375","Nor-BTS",12
"4130","23.625,72.875","Nor-BTS",12
"4131","24.375,72.875","Nor-BTS",12
"4132","26.875,72.375","Nor-BTS",12
"4133","25.875,73.875","Nor-BTS",12
"4134","26.125,74.125","Nor-BTS",12
"4135","26.375,73.875","Nor-BTS",12
"4136","28.125,73.625","Nor-BTS",12
"4137","28.375,73.875","Nor-BTS",12
"4138","29.125,74.375","Nor-BTS",12
"4139","28.625,73.875","Nor-BTS",12
"4140","26.625,73.375","Nor-BTS",12
"4141","27.125,74.125","Nor-BTS",12
"4142","27.125,73.875","Nor-BTS",12
"4143","27.375,73.875","Nor-BTS",12
"4144","27.625,74.125","Nor-BTS",12
"4145","28.875,73.125","Nor-BTS",12
"4146","28.875,74.125","Nor-BTS",12
"4147","29.125,73.125","Nor-BTS",12
"4148","29.375,73.875","Nor-BTS",12
"4149","26.625,73.875","Nor-BTS",12
"4150","27.125,74.375","Nor-BTS",12
"4151","27.375,73.625","Nor-BTS",12
"4152","28.125,73.875","Nor-BTS",12
"4153","28.625,74.125","Nor-BTS",12
"4154","29.875,73.625","Nor-BTS",12
"4155","30.125,73.375","Nor-BTS",12
"4156","31.125,73.375","Nor-BTS",12
"4157","29.625,73.125","Nor-BTS",12
"4158","29.625,73.625","Nor-BTS",12
"4159","29.625,74.125","Nor-BTS",12
"4160","31.125,73.625","Nor-BTS",12
"4161","27.125,73.625","Nor-BTS",12
"4162","29.375,74.125","Nor-BTS",12
"4163","27.375,73.375","Nor-BTS",12
"4164","27.625,73.125","Nor-BTS",12
"4165","28.375,73.625","Nor-BTS",12
"4166","29.375,73.125","Nor-BTS",12
"4167","30.875,73.625","Nor-BTS",12
"4168","25.875,73.625","Nor-BTS",12
"4169","26.875,73.875","Nor-BTS",12
"4170","26.875,73.625","Nor-BTS",12
"4171","27.875,73.125","Nor-BTS",12
"4172","29.125,73.375","Nor-BTS",12
"4173","30.375,73.375","Nor-BTS",12
"4174","30.375,73.875","Nor-BTS",12
"4175","28.375,74.125","Nor-BTS",12
"4176","30.625,73.875","Nor-BTS",12
"4177","29.125,73.875","Nor-BTS",12
"4178","29.875,73.125","Nor-BTS",12
"4179","29.125,73.625","Nor-BTS",12
"4180","28.125,73.375","Nor-BTS",12
"4181","28.875,73.625","Nor-BTS",12
"4182","29.875,74.125","Nor-BTS",12
"4183","26.625,73.625","Nor-BTS",12
"4184","26.875,74.125","Nor-BTS",12
"4185","30.875,73.875","Nor-BTS",12
"4186","27.375,73.125","Nor-BTS",12
"4187","28.625,73.625","Nor-BTS",12
"4188","30.375,73.625","Nor-BTS",12
"4189","30.625,73.125","Nor-BTS",12
"4190","27.375,74.375","Nor-BTS",12
"4191","29.375,74.375","Nor-BTS",12
"4192","26.125,73.625","Nor-BTS",12
"4193","28.375,73.375","Nor-BTS",12
"4194","29.375,73.625","Nor-BTS",12
"4195","29.375,73.375","Nor-BTS",12
"4196","31.375,73.625","Nor-BTS",12
"4197","27.375,74.125","Nor-BTS",12
"4198","26.375,73.625","Nor-BTS",12
"4199","30.125,73.625","Nor-BTS",12
"4200","26.375,74.125","Nor-BTS",12
"4201","28.375,72.875","Nor-BTS",12
"4202","30.125,73.875","Nor-BTS",12
"4203","27.625,73.375","Nor-BTS",12
"4204","28.125,74.125","Nor-BTS",12
"4205","28.375,73.125","Nor-BTS",12
"4206","29.875,73.875","Nor-BTS",12
"4207","30.625,73.625","Nor-BTS",12
"4208","30.375,74.125","Nor-BTS",12
"4209","26.125,73.875","Nor-BTS",12
"4210","28.625,73.125","Nor-BTS",12
"4211","17.375,73.125","Nor-BTS",12
"4212","18.125,73.125","Nor-BTS",12
"4213","18.875,73.375","Nor-BTS",12
"4214","19.625,73.625","Nor-BTS",12
"4215","16.625,72.875","Nor-BTS",12
"4216","17.375,73.375","Nor-BTS",12
"4217","17.625,73.625","Nor-BTS",12
"4218","18.125,73.375","Nor-BTS",12
"4219","18.125,73.625","Nor-BTS",12
"4220","19.375,73.625","Nor-BTS",12
"4221","21.125,73.625","Nor-BTS",12
"4222","21.625,73.125","Nor-BTS",12
"4223","16.875,73.125","Nor-BTS",12
"4224","17.625,72.625","Nor-BTS",12
"4225","17.875,73.625","Nor-BTS",12
"4226","18.375,73.125","Nor-BTS",12
"4227","19.625,73.875","Nor-BTS",12
"4228","19.625,72.375","Nor-BTS",12
"4229","19.625,72.875","Nor-BTS",12
"4230","19.625,73.375","Nor-BTS",12
"4231","19.875,73.375","Nor-BTS",12
"4232","20.625,73.625","Nor-BTS",12
"4233","17.125,73.125","Nor-BTS",12
"4234","17.375,73.625","Nor-BTS",12
"4235","19.125,73.375","Nor-BTS",12
"4236","19.125,73.625","Nor-BTS",12
"4237","19.375,73.125","Nor-BTS",12
"4238","19.625,73.125","Nor-BTS",12
"4239","21.125,72.375","Nor-BTS",12
"4240","21.875,73.125","Nor-BTS",12
"4241","22.125,73.375","Nor-BTS",12
"4242","20.875,72.625","Nor-BTS",12
"4243","21.375,73.125","Nor-BTS",12
"4244","21.875,72.875","Nor-BTS",12
"4245","17.625,73.125","Nor-BTS",12
"4246","18.625,73.375","Nor-BTS",12
"4247","19.875,73.875","Nor-BTS",12
"4248","20.875,73.375","Nor-BTS",12
"4249","21.875,72.625","Nor-BTS",12
"4250","17.375,72.875","Nor-BTS",12
"4251","21.875,73.375","Nor-BTS",12
"4252","22.125,72.875","Nor-BTS",12
"4253","18.375,73.375","Nor-BTS",12
"4254","18.625,73.125","Nor-BTS",12
"4255","18.625,72.625","Nor-BTS",12
"4256","20.875,73.125","Nor-BTS",12
"4257","22.125,73.125","Nor-BTS",12
"4258","18.625,72.875","Nor-BTS",12
"4259","20.625,72.625","Nor-BTS",12
"4260","17.875,73.125","Nor-BTS",12
"4261","19.875,73.125","Nor-BTS",12
"4262","17.125,73.375","Nor-BTS",12
"4263","17.875,73.375","Nor-BTS",12
"4264","20.125,73.375","Nor-BTS",12
"4265","20.625,72.875","Nor-BTS",12
"4266","21.375,73.375","Nor-BTS",12
"4267","20.125,73.625","Nor-BTS",12
"4268","20.375,72.875","Nor-BTS",12
"4269","20.625,73.375","Nor-BTS",12
"4270","21.625,73.375","Nor-BTS",12
"4271","19.375,73.375","Nor-BTS",12
"4272","21.375,72.875","Nor-BTS",12
"4273","20.375,73.375","Nor-BTS",12
"4274","18.875,72.625","Nor-BTS",12
"4275","22.375,73.375","Nor-BTS",12
"4276","18.375,72.875","Nor-BTS",12
"4277","20.125,73.125","Nor-BTS",12
"4278","31.125,74.875","Nor-BTS",12
"4279","30.125,74.375","Nor-BTS",12
"4280","30.875,74.125","Nor-BTS",12
"4281","32.625,74.625","Nor-BTS",12
"4282","33.375,74.375","Nor-BTS",12
"4283","34.125,74.875","Nor-BTS",12
"4284","32.875,75.125","Nor-BTS",12
"4285","34.875,74.625","Nor-BTS",12
"4286","31.125,73.875","Nor-BTS",12
"4287","31.125,74.375","Nor-BTS",12
"4288","35.125,74.125","Nor-BTS",12
"4289","31.125,74.125","Nor-BTS",12
"4290","31.125,75.125","Nor-BTS",12
"4291","31.125,74.625","Nor-BTS",12
"4292","33.125,73.875","Nor-BTS",12
"4293","33.125,74.375","Nor-BTS",12
"4294","33.125,74.875","Nor-BTS",12
"4295","34.875,74.125","Nor-BTS",12
"4296","35.125,74.375","Nor-BTS",12
"4297","29.625,74.625","Nor-BTS",12
"4298","30.875,74.625","Nor-BTS",12
"4299","33.625,74.125","Nor-BTS",12
"4300","29.875,74.875","Nor-BTS",12
"4301","30.625,74.125","Nor-BTS",12
"4302","31.625,75.125","Nor-BTS",12
"4303","31.875,74.125","Nor-BTS",12
"4304","32.125,74.375","Nor-BTS",12
"4305","32.375,74.625","Nor-BTS",12
"4306","32.875,74.875","Nor-BTS",12
"4307","33.625,74.625","Nor-BTS",12
"4308","34.125,73.875","Nor-BTS",12
"4309","34.625,74.125","Nor-BTS",12
"4310","34.875,74.375","Nor-BTS",12
"4311","30.375,75.125","Nor-BTS",12
"4312","30.125,75.125","Nor-BTS",12
"4313","31.375,74.875","Nor-BTS",12
"4314","34.375,73.875","Nor-BTS",12
"4315","29.875,74.375","Nor-BTS",12
"4316","30.125,74.875","Nor-BTS",12
"4317","31.375,75.125","Nor-BTS",12
"4318","31.875,73.875","Nor-BTS",12
"4319","32.625,74.875","Nor-BTS",12
"4320","33.375,74.125","Nor-BTS",12
"4321","34.125,74.125","Nor-BTS",12
"4322","32.375,74.125","Nor-BTS",12
"4323","31.375,74.375","Nor-BTS",12
"4324","35.375,74.375","Nor-BTS",12
"4325","33.375,74.875","Nor-BTS",12
"4326","34.875,74.875","Nor-BTS",12
"4327","30.375,74.375","Nor-BTS",12
"4328","34.625,74.375","Nor-BTS",12
"4329","30.375,74.875","Nor-BTS",12
"4330","31.625,74.625","Nor-BTS",12
"4331","31.375,73.875","Nor-BTS",12
"4332","32.375,73.875","Nor-BTS",12
"4333","32.625,74.125","Nor-BTS",12
"4334","34.625,73.875","Nor-BTS",12
"4335","31.375,74.625","Nor-BTS",12
"4336","34.625,74.625","Nor-BTS",12
"4337","30.375,74.625","Nor-BTS",12
"4338","30.125,74.625","Nor-BTS",12
"4339","29.875,74.625","Nor-BTS",12
"4340","20.125,73.875","Nor-BTS",12
"4341","20.375,74.375","Nor-BTS",12
"4342","21.875,74.125","Nor-BTS",12
"4343","22.125,74.125","Nor-BTS",12
"4344","22.375,74.625","Nor-BTS",12
"4345","22.625,74.125","Nor-BTS",12
"4346","22.875,74.375","Nor-BTS",12
"4347","23.875,74.125","Nor-BTS",12
"4348","24.125,74.375","Nor-BTS",12
"4349","24.375,74.375","Nor-BTS",12
"4350","25.125,74.375","Nor-BTS",12
"4351","21.625,74.375","Nor-BTS",12
"4352","21.875,73.625","Nor-BTS",12
"4353","22.125,73.875","Nor-BTS",12
"4354","22.125,73.625","Nor-BTS",12
"4355","22.375,73.875","Nor-BTS",12
"4356","22.625,73.625","Nor-BTS",12
"4357","23.375,73.875","Nor-BTS",12
"4358","25.125,74.625","Nor-BTS",12
"4359","22.625,74.375","Nor-BTS",12
"4360","23.125,73.625","Nor-BTS",12
"4361","23.125,73.875","Nor-BTS",12
"4362","23.125,74.375","Nor-BTS",12
"4363","23.375,74.625","Nor-BTS",12
"4364","23.875,74.625","Nor-BTS",12
"4365","24.875,73.625","Nor-BTS",12
"4366","20.375,74.125","Nor-BTS",12
"4367","20.625,74.625","Nor-BTS",12
"4368","20.875,73.625","Nor-BTS",12
"4369","21.125,74.125","Nor-BTS",12
"4370","21.375,74.125","Nor-BTS",12
"4371","21.375,74.375","Nor-BTS",12
"4372","21.625,73.875","Nor-BTS",12
"4373","21.625,74.625","Nor-BTS",12
"4374","21.875,74.375","Nor-BTS",12
"4375","22.375,74.125","Nor-BTS",12
"4376","24.625,74.125","Nor-BTS",12
"4377","20.625,73.875","Nor-BTS",12
"4378","22.625,73.875","Nor-BTS",12
"4379","22.875,73.375","Nor-BTS",12
"4380","23.375,73.375","Nor-BTS",12
"4381","24.375,73.625","Nor-BTS",12
"4382","24.625,74.375","Nor-BTS",12
"4383","21.125,74.625","Nor-BTS",12
"4384","22.125,74.625","Nor-BTS",12
"4385","22.375,74.375","Nor-BTS",12
"4386","20.875,74.125","Nor-BTS",12
"4387","23.625,73.875","Nor-BTS",12
"4388","23.625,74.125","Nor-BTS",12
"4389","22.875,74.125","Nor-BTS",12
"4390","24.125,73.625","Nor-BTS",12
"4391","20.125,74.125","Nor-BTS",12
"4392","24.875,74.375","Nor-BTS",12
"4393","20.875,74.375","Nor-BTS",12
"4394","23.375,74.125","Nor-BTS",12
"4395","23.375,74.375","Nor-BTS",12
"4396","23.375,73.625","Nor-BTS",12
"4397","23.625,74.625","Nor-BTS",12
"4398","25.625,73.875","Nor-BTS",12
"4399","25.875,74.375","Nor-BTS",12
"4400","23.125,73.375","Nor-BTS",12
"4401","23.625,74.375","Nor-BTS",12
"4402","24.625,73.875","Nor-BTS",12
"4403","24.625,73.625","Nor-BTS",12
"4404","22.125,74.375","Nor-BTS",12
"4405","24.375,73.875","Nor-BTS",12
"4406","20.625,74.375","Nor-BTS",12
"4407","22.875,73.625","Nor-BTS",12
"4408","24.875,73.875","Nor-BTS",12
"4409","21.875,74.625","Nor-BTS",12
"4410","21.875,73.875","Nor-BTS",12
"4411","24.125,73.375","Nor-BTS",12
"4412","25.125,73.875","Nor-BTS",12
"4413","25.125,74.125","Nor-BTS",12
"4414","25.375,73.625","Nor-BTS",12
"4415","22.625,73.375","Nor-BTS",12
"4416","24.125,74.125","Nor-BTS",12
"4417","25.625,74.125","Nor-BTS",12
"4418","25.375,73.875","Nor-BTS",12
"4419","21.625,73.625","Nor-BTS",12
"4420","25.875,74.125","Nor-BTS",12
"4421","21.375,73.875","Nor-BTS",12
"4422","24.375,74.125","Nor-BTS",12
"4423","20.125,74.375","Nor-BTS",12
"4424","23.875,74.875","Nor-BTS",12
"4425","24.125,74.875","Nor-BTS",12
"4426","24.875,74.875","Nor-BTS",12
"4427","24.875,75.375","Nor-BTS",12
"4428","26.125,74.375","Nor-BTS",12
"4429","26.125,75.375","Nor-BTS",12
"4430","27.875,75.125","Nor-BTS",12
"4431","27.875,75.375","Nor-BTS",12
"4432","28.625,74.375","Nor-BTS",12
"4433","28.875,74.625","Nor-BTS",12
"4434","27.875,75.625","Nor-BTS",12
"4435","28.125,74.625","Nor-BTS",12
"4436","24.375,74.625","Nor-BTS",12
"4437","24.875,75.125","Nor-BTS",12
"4438","25.125,74.875","Nor-BTS",12
"4439","25.625,74.375","Nor-BTS",12
"4440","25.875,74.625","Nor-BTS",12
"4441","25.875,75.625","Nor-BTS",12
"4442","26.375,74.875","Nor-BTS",12
"4443","26.875,75.375","Nor-BTS",12
"4444","27.125,75.375","Nor-BTS",12
"4445","27.125,74.875","Nor-BTS",12
"4446","28.125,74.875","Nor-BTS",12
"4447","28.375,74.875","Nor-BTS",12
"4448","29.125,74.625","Nor-BTS",12
"4449","29.125,75.125","Nor-BTS",12
"4450","29.625,75.125","Nor-BTS",12
"4451","28.875,74.875","Nor-BTS",12
"4452","29.375,75.125","Nor-BTS",12
"4453","29.625,75.375","Nor-BTS",12
"4454","24.375,75.375","Nor-BTS",12
"4455","24.625,74.625","Nor-BTS",12
"4456","24.625,74.875","Nor-BTS",12
"4457","25.875,74.875","Nor-BTS",12
"4458","26.875,75.625","Nor-BTS",12
"4459","27.375,75.625","Nor-BTS",12
"4460","25.125,75.625","Nor-BTS",12
"4461","26.625,74.625","Nor-BTS",12
"4462","28.625,75.375","Nor-BTS",12
"4463","25.625,74.625","Nor-BTS",12
"4464","25.875,75.125","Nor-BTS",12
"4465","28.875,75.125","Nor-BTS",12
"4466","23.875,75.125","Nor-BTS",12
"4467","24.875,74.625","Nor-BTS",12
"4468","26.125,74.875","Nor-BTS",12
"4469","26.375,75.375","Nor-BTS",12
"4470","26.625,75.625","Nor-BTS",12
"4471","29.125,75.375","Nor-BTS",12
"4472","25.125,75.375","Nor-BTS",12
"4473","26.375,75.625","Nor-BTS",12
"4474","27.375,74.625","Nor-BTS",12
"4475","27.625,75.375","Nor-BTS",12
"4476","25.375,75.625","Nor-BTS",12
"4477","23.625,75.125","Nor-BTS",12
"4478","27.625,74.875","Nor-BTS",12
"4479","28.625,74.625","Nor-BTS",12
"4480","28.625,74.875","Nor-BTS",12
"4481","25.125,75.125","Nor-BTS",12
"4482","28.375,74.625","Nor-BTS",12
"4483","27.375,74.875","Nor-BTS",12
"4484","24.125,75.375","Nor-BTS",12
"4485","26.125,74.625","Nor-BTS",12
"4486","27.625,75.625","Nor-BTS",12
"4487","26.875,74.875","Nor-BTS",12
"4488","28.375,75.375","Nor-BTS",12
"4489","29.375,74.875","Nor-BTS",12
"4490","26.875,74.625","Nor-BTS",12
"4491","28.125,74.375","Nor-BTS",12
"4492","25.875,75.375","Nor-BTS",12
"4493","27.125,74.625","Nor-BTS",12
"4494","28.125,75.375","Nor-BTS",12
"4495","29.375,74.625","Nor-BTS",12
"4496","25.625,75.375","Nor-BTS",12
"4497","27.875,74.625","Nor-BTS",12
"4498","25.625,75.125","Nor-BTS",12
"4499","17.625,74.125","Nor-BTS",12
"4500","18.125,74.875","Nor-BTS",12
"4501","18.125,74.375","Nor-BTS",12
"4502","18.875,74.125","Nor-BTS",12
"4503","19.875,74.125","Nor-BTS",12
"4504","16.375,75.125","Nor-BTS",12
"4505","16.625,74.625","Nor-BTS",12
"4506","16.625,74.875","Nor-BTS",12
"4507","16.875,74.375","Nor-BTS",12
"4508","17.125,74.125","Nor-BTS",12
"4509","17.125,74.875","Nor-BTS",12
"4510","17.375,74.375","Nor-BTS",12
"4511","17.375,75.125","Nor-BTS",12
"4512","17.875,74.375","Nor-BTS",12
"4513","17.875,74.125","Nor-BTS",12
"4514","17.875,74.875","Nor-BTS",12
"4515","20.125,74.625","Nor-BTS",12
"4516","15.875,74.875","Nor-BTS",12
"4517","16.125,73.625","Nor-BTS",12
"4518","16.375,74.875","Nor-BTS",12
