ref_year,region,year,wt,wtMt,wtMtDiff,wtMtDiffProp,wtMtAnom,wtMtAnomProp,wtMtZ,wtMtLog,CTI,ctiDiff,ctiDiffProp,ctiAnom,ctiAnomProp,ctiZ,ctiLog,anomDays,anomSev,anomIntC,mhwYesNo,metric
fr_cgfs-10-2007,fr_cgfs,2007,2240.2679099710645,2.2402679099710645,0.12146413718139959,0.05732675141571848,-1.2983322878807537,-0.3669056167093795,-0.4160365830400488,0.05574379006845671,16.5780913300258,-0.06291203530353329,-0.003780543391668753,0.918350957931894,0.05864407302489006,1.220834855379953,-0.0037877077082101285,2,0.24141320100000002,0.12070660050000001,yes,soda_s
fr_cgfs-10-2007,fr_cgfs,2007,2240.2679099710645,2.2402679099710645,0.12146413718139959,0.05732675141571848,-1.2983322878807537,-0.3669056167093795,-0.4160365830400488,0.05574379006845671,16.5780913300258,-0.06291203530353329,-0.003780543391668753,0.918350957931894,0.05864407302489006,1.220834855379953,-0.0037877077082101285,106,45.71391977599999,0.43126339411320747,yes,sst
gulf_of_alaska-5-2007,gulf_of_alaska,2007,228.8232604438644,0.2288232604438644,-0.026673568812125542,-0.1043988251822902,0.009214975288849875,0.041960963732972624,0.25140902477630467,-0.11026008249230805,7.449280054082693,-0.08346907452830532,-0.011080824955562618,-0.08550986534023686,-0.011348672790440033,-1.1060622079645832,-0.011142674617674295,0,0,0,no,soda_b
gulf_of_alaska-5-2007,gulf_of_alaska,2007,228.8232604438644,0.2288232604438644,-0.026673568812125542,-0.1043988251822902,0.009214975288849875,0.041960963732972624,0.25140902477630467,-0.11026008249230805,7.449280054082693,-0.08346907452830532,-0.011080824955562618,-0.08550986534023686,-0.011348672790440033,-1.1060622079645832,-0.011142674617674295,0,0,0,no,soda_s
gulf_of_alaska-5-2007,gulf_of_alaska,2007,228.8232604438644,0.2288232604438644,-0.026673568812125542,-0.1043988251822902,0.009214975288849875,0.041960963732972624,0.25140902477630467,-0.11026008249230805,7.449280054082693,-0.08346907452830532,-0.011080824955562618,-0.08550986534023686,-0.011348672790440033,-1.1060622079645832,-0.011142674617674295,8,3.015022482,0.37687781025,yes,sst
ie_igfs-10-2007,ie_igfs,2007,6473.3416428138535,6.473341642813853,1.545554544064644,0.31364068964281006,0.28813520323571584,0.04658457337688605,0.311666258604864,0.2728024349083445,13.514880821770548,-0.6783040748000708,-0.047790829172102436,0.3046558067741483,0.02306212092741036,0.2738064756158649,-0.04897055106887806,0,0,0,no,soda_b
ie_igfs-10-2007,ie_igfs,2007,6473.3416428138535,6.473341642813853,1.545554544064644,0.31364068964281006,0.28813520323571584,0.04658457337688605,0.311666258604864,0.2728024349083445,13.514880821770548,-0.6783040748000708,-0.047790829172102436,0.3046558067741483,0.02306212092741036,0.2738064756158649,-0.04897055106887806,0,0,0,no,soda_s
ie_igfs-10-2007,ie_igfs,2007,6473.3416428138535,6.473341642813853,1.545554544064644,0.31364068964281006,0.28813520323571584,0.04658457337688605,0.311666258604864,0.2728024349083445,13.514880821770548,-0.6783040748000708,-0.047790829172102436,0.3046558067741483,0.02306212092741036,0.2738064756158649,-0.04897055106887806,49,24.054341906,0.49090493685714287,yes,sst
norbts-1-2007,norbts,2007,1233.4064040205935,1.2334064040205934,-0.8263505562322,-0.40118837910409694,-1.3822660551220638,-0.5284553309763911,-1.2199850480317627,-0.5128082196511905,6.764400468268454,-0.496769379008108,-0.06841451025889866,0.008618369094622658,0.0012757026452461517,0.012180987875491683,-0.07086731672538936,1,0.040107931,0.040107931,no,soda_b
norbts-1-2007,norbts,2007,1233.4064040205935,1.2334064040205934,-0.8263505562322,-0.40118837910409694,-1.3822660551220638,-0.5284553309763911,-1.2199850480317627,-0.5128082196511905,6.764400468268454,-0.496769379008108,-0.06841451025889866,0.008618369094622658,0.0012757026452461517,0.012180987875491683,-0.07086731672538936,0,0,0,no,soda_s
norbts-1-2007,norbts,2007,1233.4064040205935,1.2334064040205934,-0.8263505562322,-0.40118837910409694,-1.3822660551220638,-0.5284553309763911,-1.2199850480317627,-0.5128082196511905,6.764400468268454,-0.496769379008108,-0.06841451025889866,0.008618369094622658,0.0012757026452461517,0.012180987875491683,-0.07086731672538936,4,0.640549315,0.16013732875,no,sst
northeast-2-2007,northeast,2007,185.15310612448988,0.18515310612448987,6.411099589257452e-4,0.0034746248062400885,0.021605044997283884,0.13210211633435204,0.5047150778571571,0.0034686022441982956,14.686688226673045,-0.24905077307985835,-0.01667482091672723,0.17473618156278548,0.01204084612598083,0.18591883383860622,-0.016815410808452558,0,0,0,no,soda_b
northeast-2-2007,northeast,2007,185.15310612448988,0.18515310612448987,6.411099589257452e-4,0.0034746248062400885,0.021605044997283884,0.13210211633435204,0.5047150778571571,0.0034686022441982956,14.686688226673045,-0.24905077307985835,-0.01667482091672723,0.17473618156278548,0.01204084612598083,0.18591883383860622,-0.016815410808452558,0,0,0,no,soda_s
northeast-2-2007,northeast,2007,185.15310612448988,0.18515310612448987,6.411099589257452e-4,0.0034746248062400885,0.021605044997283884,0.13210211633435204,0.5047150778571571,0.0034686022441982956,14.686688226673045,-0.24905077307985835,-0.01667482091672723,0.17473618156278548,0.01204084612598083,0.18591883383860622,-0.016815410808452558,28,11.635641780000002,0.41555863500000007,yes,sst
ns_ibts-1-2007,ns_ibts,2007,3524.9542060552403,3.52495420605524,-0.7217189734806015,-0.1699492621561909,-0.4934319560851752,-0.12279356342954008,-0.5865929151011279,-0.18626845012755147,8.491247312975553,0.5881764810640648,0.07442378963492152,0.22222700936250384,0.026874647927204197,0.34361789601126075,0.07178450823317095,0,0,0,yes,soda_b
ns_ibts-1-2007,ns_ibts,2007,3524.9542060552403,3.52495420605524,-0.7217189734806015,-0.1699492621561909,-0.4934319560851752,-0.12279356342954008,-0.5865929151011279,-0.18626845012755147,8.491247312975553,0.5881764810640648,0.07442378963492152,0.22222700936250384,0.026874647927204197,0.34361789601126075,0.07178450823317095,2,0.969279569,0.4846397845,yes,soda_s
ns_ibts-1-2007,ns_ibts,2007,3524.9542060552403,3.52495420605524,-0.7217189734806015,-0.1699492621561909,-0.4934319560851752,-0.12279356342954008,-0.5865929151011279,-0.18626845012755147,8.491247312975553,0.5881764810640648,0.07442378963492152,0.22222700936250384,0.026874647927204197,0.34361789601126075,0.07178450823317095,68,25.14245993500001,0.3697420578676472,yes,sst
pt_ibts-9-2007,pt_ibts,2007,4019.9405074589454,4.019940507458945,-2.581900101698012,-0.3910879184385089,0.23745429210151947,0.06277730534414684,0.16157616173621844,-0.4960813869459732,15.257049940913662,-1.8303406935834001,-0.10711645404115694,-0.3885113255649131,-0.02483204782159645,-0.2859718125613253,-0.11329911427032642,3,0.43852480299999996,0.1461749343333333,yes,soda_b
pt_ibts-9-2007,pt_ibts,2007,4019.9405074589454,4.019940507458945,-2.581900101698012,-0.3910879184385089,0.23745429210151947,0.06277730534414684,0.16157616173621844,-0.4960813869459732,15.257049940913662,-1.8303406935834001,-0.10711645404115694,-0.3885113255649131,-0.02483204782159645,-0.2859718125613253,-0.11329911427032642,1,0.645099543,0.645099543,yes,soda_s
pt_ibts-9-2007,pt_ibts,2007,4019.9405074589454,4.019940507458945,-2.581900101698012,-0.3910879184385089,0.23745429210151947,0.06277730534414684,0.16157616173621844,-0.4960813869459732,15.257049940913662,-1.8303406935834001,-0.10711645404115694,-0.3885113255649131,-0.02483204782159645,-0.2859718125613253,-0.11329911427032642,49,24.845838935,0.5070579374489795,yes,sst
rockall-8-2007,rockall,2007,4885.549927479253,4.885549927479253,-0.6503577863195602,-0.11747988224198126,-2.7948796452932854,-0.36389626632359956,-0.7596783753416979,-0.12497369410815067,9.167445493422697,0.7303320218381053,0.08656183471963429,-1.3227488374951069,-0.12609383542081412,-0.9078536328429291,0.08301843093996804,0,0,0,yes,soda_b
rockall-8-2007,rockall,2007,4885.549927479253,4.885549927479253,-0.6503577863195602,-0.11747988224198126,-2.7948796452932854,-0.36389626632359956,-0.7596783753416979,-0.12497369410815067,9.167445493422697,0.7303320218381053,0.08656183471963429,-1.3227488374951069,-0.12609383542081412,-0.9078536328429291,0.08301843093996804,2,0.142122003,0.0710610015,yes,soda_s
rockall-8-2007,rockall,2007,4885.549927479253,4.885549927479253,-0.6503577863195602,-0.11747988224198126,-2.7948796452932854,-0.36389626632359956,-0.7596783753416979,-0.12497369410815067,9.167445493422697,0.7303320218381053,0.08656183471963429,-1.3227488374951069,-0.12609383542081412,-0.9078536328429291,0.08301843093996804,34,8.075332437999998,0.23750977758823524,yes,sst
scotian_shelf-6-2007,scotian_shelf,2007,209.68151099963305,0.20968151099963306,0.04157868202637499,0.24734076327168392,0.0190080161112679,0.09968882210082028,0.452299723897696,0.2210138958242654,11.055760326423002,2.1936556121304722,0.24753212502585442,1.7076134243870111,0.18266865532623364,1.6516535908732295,0.22116729983570288,0,0,0,yes,soda_b
scotian_shelf-6-2007,scotian_shelf,2007,209.68151099963305,0.20968151099963306,0.04157868202637499,0.24734076327168392,0.0190080161112679,0.09968882210082028,0.452299723897696,0.2210138958242654,11.055760326423002,2.1936556121304722,0.24753212502585442,1.7076134243870111,0.18266865532623364,1.6516535908732295,0.22116729983570288,1,0.855769096,0.855769096,yes,soda_s
scotian_shelf-6-2007,scotian_shelf,2007,209.68151099963305,0.20968151099963306,0.04157868202637499,0.24734076327168392,0.0190080161112679,0.09968882210082028,0.452299723897696,0.2210138958242654,11.055760326423002,2.1936556121304722,0.24753212502585442,1.7076134243870111,0.18266865532623364,1.6516535908732295,0.22116729983570288,0,0,0,no,sst
southeast-4-2007,southeast,2007,45.70095150601865,0.04570095150601865,-0.019804546333999154,-0.30233410915168113,-0.015592605625789,-0.2543922453751241,-0.6537909708468281,-0.36001495722351956,24.490478982953675,0.6153087638431494,0.025771911077334838,1.1443871654489044,0.04901836137690717,2.465103959045247,0.02544541314280685,0,0,0,no,soda_b
southeast-4-2007,southeast,2007,45.70095150601865,0.04570095150601865,-0.019804546333999154,-0.30233410915168113,-0.015592605625789,-0.2543922453751241,-0.6537909708468281,-0.36001495722351956,24.490478982953675,0.6153087638431494,0.025771911077334838,1.1443871654489044,0.04901836137690717,2.465103959045247,0.02544541314280685,0,0,0,no,soda_s
southeast-4-2007,southeast,2007,45.70095150601865,0.04570095150601865,-0.019804546333999154,-0.30233410915168113,-0.015592605625789,-0.2543922453751241,-0.6537909708468281,-0.36001495722351956,24.490478982953675,0.6153087638431494,0.025771911077334838,1.1443871654489044,0.04901836137690717,2.465103959045247,0.02544541314280685,0,0,0,no,sst
swc_ibts-1-2007,swc_ibts,2007,15006.379795738098,15.006379795738097,-5.165936711878613,-0.25609040537947375,6.3452159930054,0.7326054716807702,1.3829059427905086,-0.2958357641391196,13.281460631742918,-0.5815287333177785,-0.04194829253663158,2.4572817106938114,0.22701783928527722,1.4456828056386204,-0.04285352808019164,0,0,0,yes,soda_b
swc_ibts-1-2007,swc_ibts,2007,15006.379795738098,15.006379795738097,-5.165936711878613,-0.25609040537947375,6.3452159930054,0.7326054716807702,1.3829059427905086,-0.2958357641391196,13.281460631742918,-0.5815287333177785,-0.04194829253663158,2.4572817106938114,0.22701783928527722,1.4456828056386204,-0.04285352808019164,2,0.197182581,0.0985912905,yes,soda_s
swc_ibts-1-2007,swc_ibts,2007,15006.379795738098,15.006379795738097,-5.165936711878613,-0.25609040537947375,6.3452159930054,0.7326054716807702,1.3829059427905086,-0.2958357641391196,13.281460631742918,-0.5815287333177785,-0.04194829253663158,2.4572817106938114,0.22701783928527722,1.4456828056386204,-0.04285352808019164,46,10.205172708,0.22185158060869564,yes,sst
west_coast_annual-5-2007,west_coast_annual,2007,196.89640119306478,0.19689640119306479,-0.025702708075481,-0.11546635635667794,-0.11661438398155988,-0.3719629100370693,-0.5673238068460972,-0.12269472919972131,9.092512925311919,0.4941439682131463,0.05746950039928019,0.2533822707034119,0.028665971870356344,0.574763180733176,0.055878790292384656,0,0,0,no,soda_b
west_coast_annual-5-2007,west_coast_annual,2007,196.89640119306478,0.19689640119306479,-0.025702708075481,-0.11546635635667794,-0.11661438398155988,-0.3719629100370693,-0.5673238068460972,-0.12269472919972131,9.092512925311919,0.4941439682131463,0.05746950039928019,0.2533822707034119,0.028665971870356344,0.574763180733176,0.055878790292384656,0,0,0,no,soda_s
west_coast_annual-5-2007,west_coast_annual,2007,196.89640119306478,0.19689640119306479,-0.025702708075481,-0.11546635635667794,-0.11661438398155988,-0.3719629100370693,-0.5673238068460972,-0.12269472919972131,9.092512925311919,0.4941439682131463,0.05746950039928019,0.2533822707034119,0.028665971870356344,0.574763180733176,0.055878790292384656,0,0,0,no,sst
bits-2-2008,bits,2008,5327.8021735329085,5.327802173532908,0.6659435159129368,0.14284935791101877,0.3156066498215555,0.06296774503877693,0.1723328196114966,0.1335245807734635,7.544275241129098,0.09810995335771633,0.013175903242282228,0.19424549697926796,0.026427851823848113,0.4763254931374228,0.013089856038132034,0,0,0,yes,soda_b
bits-2-2008,bits,2008,5327.8021735329085,5.327802173532908,0.6659435159129368,0.14284935791101877,0.3156066498215555,0.06296774503877693,0.1723328196114966,0.1335245807734635,7.544275241129098,0.09810995335771633,0.013175903242282228,0.19424549697926796,0.026427851823848113,0.4763254931374228,0.013089856038132034,1,0.531214462,0.531214462,yes,soda_s
bits-2-2008,bits,2008,5327.8021735329085,5.327802173532908,0.6659435159129368,0.14284935791101877,0.3156066498215555,0.06296774503877693,0.1723328196114966,0.1335245807734635,7.544275241129098,0.09810995335771633,0.013175903242282228,0.19424549697926796,0.026427851823848113,0.4763254931374228,0.013089856038132034,26,24.077244343,0.9260478593461539,yes,sst
eastern_bering_sea-5-2008,eastern_bering_sea,2008,280.40114873239423,0.28040114873239425,-0.027546263065358734,-0.08945119202187019,-0.04399666547445891,-0.1356256532801553,-0.6188834318637251,-0.0937077755640801,7.681165487829271,-0.2988619375883985,-0.03745124191384045,0.04232803983895561,0.005541162529920257,0.08923743779936351,-0.03817055635140423,1,0.181205005,0.181205005,no,soda_b
eastern_bering_sea-5-2008,eastern_bering_sea,2008,280.40114873239423,0.28040114873239425,-0.027546263065358734,-0.08945119202187019,-0.04399666547445891,-0.1356256532801553,-0.6188834318637251,-0.0937077755640801,7.681165487829271,-0.2988619375883985,-0.03745124191384045,0.04232803983895561,0.005541162529920257,0.08923743779936351,-0.03817055635140423,0,0,0,no,soda_s
eastern_bering_sea-5-2008,eastern_bering_sea,2008,280.40114873239423,0.28040114873239425,-0.027546263065358734,-0.08945119202187019,-0.04399666547445891,-0.1356256532801553,-0.6188834318637251,-0.0937077755640801,7.681165487829271,-0.2988619375883985,-0.03745124191384045,0.04232803983895561,0.005541162529920257,0.08923743779936351,-0.03817055635140423,0,0,0,no,sst
evhoe-10-2008,evhoe,2008,7600.407567607463,7.600407567607463,-0.39304339524546705,-0.049170676979444,1.1108214848178486,0.17116985130434556,0.7129444337720423,-0.05042070360506017,17.394834965980934,0.15225493930106282,0.008830171532652016,1.1531972190579154,0.07100252062181284,1.0386551816722265,0.00879141356059372,1,0.063466933,0.063466933,yes,soda_b
evhoe-10-2008,evhoe,2008,7600.407567607463,7.600407567607463,-0.39304339524546705,-0.049170676979444,1.1108214848178486,0.17116985130434556,0.7129444337720423,-0.05042070360506017,17.394834965980934,0.15225493930106282,0.008830171532652016,1.1531972190579154,0.07100252062181284,1.0386551816722265,0.00879141356059372,1,0.008456255,0.008456255,yes,soda_s
evhoe-10-2008,evhoe,2008,7600.407567607463,7.600407567607463,-0.39304339524546705,-0.049170676979444,1.1108214848178486,0.17116985130434556,0.7129444337720423,-0.05042070360506017,17.394834965980934,0.15225493930106282,0.008830171532652016,1.1531972190579154,0.07100252062181284,1.0386551816722265,0.00879141356059372,14,2.3830137189999996,0.1702152656428571,yes,sst
fr_cgfs-10-2008,fr_cgfs,2008,1394.2518175916325,1.3942518175916325,-0.846016092379432,-0.3776405887054639,-2.144348380260186,-0.6059877523213721,-0.6871333181023448,-0.4742375214601491,15.572248752314241,-1.005842577711558,-0.060673002560300934,-0.08749161977966402,-0.005587041528196504,-0.11630936741352572,-0.0625916203105025,0,0,0,no,soda_b
fr_cgfs-10-2008,fr_cgfs,2008,1394.2518175916325,1.3942518175916325,-0.846016092379432,-0.3776405887054639,-2.144348380260186,-0.6059877523213721,-0.6871333181023448,-0.4742375214601491,15.572248752314241,-1.005842577711558,-0.060673002560300934,-0.08749161977966402,-0.005587041528196504,-0.11630936741352572,-0.0625916203105025,0,0,0,no,soda_s
fr_cgfs-10-2008,fr_cgfs,2008,1394.2518175916325,1.3942518175916325,-0.846016092379432,-0.3776405887054639,-2.144348380260186,-0.6059877523213721,-0.6871333181023448,-0.4742375214601491,15.572248752314241,-1.005842577711558,-0.060673002560300934,-0.08749161977966402,-0.005587041528196504,-0.11630936741352572,-0.0625916203105025,13,1.4054104719999998,0.10810849784615383,yes,sst
gulf_of_mexico-5-2008,gulf_of_mexico,2008,13.913454469831597,0.013913454469831598,NA,NA,-6.283799453756164e-4,-0.04321187598715085,-0.18818473810447936,NA,23.537837858659604,NA,NA,-0.7233952278726221,-0.029816919251074245,-0.9977565818176645,NA,1,0.326828972,0.326828972,no,soda_b
gulf_of_mexico-5-2008,gulf_of_mexico,2008,13.913454469831597,0.013913454469831598,NA,NA,-6.283799453756164e-4,-0.04321187598715085,-0.18818473810447936,NA,23.537837858659604,NA,NA,-0.7233952278726221,-0.029816919251074245,-0.9977565818176645,NA,0,0,0,no,soda_s
gulf_of_mexico-5-2008,gulf_of_mexico,2008,13.913454469831597,0.013913454469831598,NA,NA,-6.283799453756164e-4,-0.04321187598715085,-0.18818473810447936,NA,23.537837858659604,NA,NA,-0.7233952278726221,-0.029816919251074245,-0.9977565818176645,NA,11,2.057253948,0.18702308618181818,no,sst
ie_igfs-10-2008,ie_igfs,2008,4729.466716674211,4.729466716674211,-1.7438749261396422,-0.2693933091072896,-1.4557397229039264,-0.23535830810575423,-1.5746252031855479,-0.31388000658362575,13.904243676002542,0.3893628542319938,0.02880993620045733,0.6940186610061421,0.052536475360433606,0.6237425952711507,0.02840273250323519,0,0,0,yes,soda_b
ie_igfs-10-2008,ie_igfs,2008,4729.466716674211,4.729466716674211,-1.7438749261396422,-0.2693933091072896,-1.4557397229039264,-0.23535830810575423,-1.5746252031855479,-0.31388000658362575,13.904243676002542,0.3893628542319938,0.02880993620045733,0.6940186610061421,0.052536475360433606,0.6237425952711507,0.02840273250323519,2,0.220415075,0.1102075375,yes,soda_s
ie_igfs-10-2008,ie_igfs,2008,4729.466716674211,4.729466716674211,-1.7438749261396422,-0.2693933091072896,-1.4557397229039264,-0.23535830810575423,-1.5746252031855479,-0.31388000658362575,13.904243676002542,0.3893628542319938,0.02880993620045733,0.6940186610061421,0.052536475360433606,0.6237425952711507,0.02840273250323519,9,0.7500853000000001,0.08334281111111112,yes,sst
norbts-1-2008,norbts,2008,677.5700320122271,0.6775700320122271,-0.5558363720083663,-0.4506514399442715,-1.9381024271304301,-0.7409576150699254,-1.7105650347786305,-0.5990221390169321,4.781587020602811,-1.9828134476656434,-0.293124787180615,-1.9741950785710207,-0.2922230246017624,-2.790278073717362,-0.3469011310410496,2,0.337967478,0.168983739,no,soda_b
norbts-1-2008,norbts,2008,677.5700320122271,0.6775700320122271,-0.5558363720083663,-0.4506514399442715,-1.9381024271304301,-0.7409576150699254,-1.7105650347786305,-0.5990221390169321,4.781587020602811,-1.9828134476656434,-0.293124787180615,-1.9741950785710207,-0.2922230246017624,-2.790278073717362,-0.3469011310410496,0,0,0,no,soda_s
norbts-1-2008,norbts,2008,677.5700320122271,0.6775700320122271,-0.5558363720083663,-0.4506514399442715,-1.9381024271304301,-0.7409576150699254,-1.7105650347786305,-0.5990221390169321,4.781587020602811,-1.9828134476656434,-0.293124787180615,-1.9741950785710207,-0.2922230246017624,-2.790278073717362,-0.3469011310410496,7,0.751849795,0.10740711357142858,no,sst
northeast-2-2008,northeast,2008,172.84751125859137,0.17284751125859138,-0.012305594865898495,-0.06646172523632783,0.00929945013138539,0.05686065653907308,0.21724429167729054,-0.06877331548719959,14.14936429655969,-0.5373239301133541,-0.03658577902794314,-0.36258774855056863,-0.024985456637636908,-0.38579240299162276,-0.037271823661770884,0,0,0,no,soda_b
northeast-2-2008,northeast,2008,172.84751125859137,0.17284751125859138,-0.012305594865898495,-0.06646172523632783,0.00929945013138539,0.05686065653907308,0.21724429167729054,-0.06877331548719959,14.14936429655969,-0.5373239301133541,-0.03658577902794314,-0.36258774855056863,-0.024985456637636908,-0.38579240299162276,-0.037271823661770884,0,0,0,no,soda_s
northeast-2-2008,northeast,2008,172.84751125859137,0.17284751125859138,-0.012305594865898495,-0.06646172523632783,0.00929945013138539,0.05686065653907308,0.21724429167729054,-0.06877331548719959,14.14936429655969,-0.5373239301133541,-0.03658577902794314,-0.36258774855056863,-0.024985456637636908,-0.38579240299162276,-0.037271823661770884,0,0,0,no,sst
ns_ibts-1-2008,ns_ibts,2008,3064.1870397515077,3.064187039751508,-0.46076716630373227,-0.13071578788519203,-0.9541991223889075,-0.2374582939238095,-1.134353861533095,-0.1400851506693034,8.756355639399207,0.265108326423654,0.031221364382891022,0.48733533578615784,0.058935075485692365,0.7535409094293275,0.030743890410083134,0,0,0,no,soda_b
ns_ibts-1-2008,ns_ibts,2008,3064.1870397515077,3.064187039751508,-0.46076716630373227,-0.13071578788519203,-0.9541991223889075,-0.2374582939238095,-1.134353861533095,-0.1400851506693034,8.756355639399207,0.265108326423654,0.031221364382891022,0.48733533578615784,0.058935075485692365,0.7535409094293275,0.030743890410083134,0,0,0,no,soda_s
ns_ibts-1-2008,ns_ibts,2008,3064.1870397515077,3.064187039751508,-0.46076716630373227,-0.13071578788519203,-0.9541991223889075,-0.2374582939238095,-1.134353861533095,-0.1400851506693034,8.756355639399207,0.265108326423654,0.031221364382891022,0.48733533578615784,0.058935075485692365,0.7535409094293275,0.030743890410083134,33,11.875389245,0.3598602801515151,yes,sst
pt_ibts-9-2008,pt_ibts,2008,2149.3166016345435,2.1493166016345437,-1.8706239058244014,-0.46533621638267636,-1.633169613722882,-0.43177146478207473,-1.1112929369023488,-0.6261171714752508,17.190649974598742,1.9336000336850798,0.12673485642200677,1.5450887081201667,0.0987557225850759,1.1372945635154599,0.11932394244683282,0,0,0,no,soda_b
pt_ibts-9-2008,pt_ibts,2008,2149.3166016345435,2.1493166016345437,-1.8706239058244014,-0.46533621638267636,-1.633169613722882,-0.43177146478207473,-1.1112929369023488,-0.6261171714752508,17.190649974598742,1.9336000336850798,0.12673485642200677,1.5450887081201667,0.0987557225850759,1.1372945635154599,0.11932394244683282,0,0,0,no,soda_s
pt_ibts-9-2008,pt_ibts,2008,2149.3166016345435,2.1493166016345437,-1.8706239058244014,-0.46533621638267636,-1.633169613722882,-0.43177146478207473,-1.1112929369023488,-0.6261171714752508,17.190649974598742,1.9336000336850798,0.12673485642200677,1.5450887081201667,0.0987557225850759,1.1372945635154599,0.11932394244683282,6,0.472747068,0.078791178,no,sst
rockall-8-2008,rockall,2008,5015.286109664206,5.015286109664206,0.12973618218495364,0.026555082664336274,-2.6651434631083317,-0.3470044790927298,-0.7244146843733672,0.026208616694097447,11.121715445538063,1.9542699521153661,0.21317497371732208,0.6315211146202593,0.06020108824475957,0.43343734038786413,0.19324086829552126,0,0,0,yes,soda_b
rockall-8-2008,rockall,2008,5015.286109664206,5.015286109664206,0.12973618218495364,0.026555082664336274,-2.6651434631083317,-0.3470044790927298,-0.7244146843733672,0.026208616694097447,11.121715445538063,1.9542699521153661,0.21317497371732208,0.6315211146202593,0.06020108824475957,0.43343734038786413,0.19324086829552126,4,0.722968813,0.18074220325,yes,soda_s
rockall-8-2008,rockall,2008,5015.286109664206,5.015286109664206,0.12973618218495364,0.026555082664336274,-2.6651434631083317,-0.3470044790927298,-0.7244146843733672,0.026208616694097447,11.121715445538063,1.9542699521153661,0.21317497371732208,0.6315211146202593,0.06020108824475957,0.43343734038786413,0.19324086829552126,29,16.160728153,0.5572664880344828,yes,sst
scotian_shelf-6-2008,scotian_shelf,2008,189.4224063715797,0.1894224063715797,-0.02025910462805336,-0.09661845973672334,-0.001251088516785459,-0.006561418080252538,-0.029769913251399063,-0.10161028959529009,10.217725648744288,-0.8380346776787135,-0.07580072766916182,0.8695787467082976,0.093021510660996,0.8410819679889645,-0.07882756789659673,0,0,0,no,soda_b
scotian_shelf-6-2008,scotian_shelf,2008,189.4224063715797,0.1894224063715797,-0.02025910462805336,-0.09661845973672334,-0.001251088516785459,-0.006561418080252538,-0.029769913251399063,-0.10161028959529009,10.217725648744288,-0.8380346776787135,-0.07580072766916182,0.8695787467082976,0.093021510660996,0.8410819679889645,-0.07882756789659673,0,0,0,no,soda_s
scotian_shelf-6-2008,scotian_shelf,2008,189.4224063715797,0.1894224063715797,-0.02025910462805336,-0.09661845973672334,-0.001251088516785459,-0.006561418080252538,-0.029769913251399063,-0.10161028959529009,10.217725648744288,-0.8380346776787135,-0.07580072766916182,0.8695787467082976,0.093021510660996,0.8410819679889645,-0.07882756789659673,0,0,0,no,sst
southeast-4-2008,southeast,2008,49.025878599682976,0.04902587859968298,0.0033249270936643316,0.07275400148345819,-0.012267678532124668,-0.20014629768906797,-0.5143782668554945,0.07022917499995636,23.46773913046082,-1.0227398524928546,-0.04176071252851858,0.1216473129560498,0.005210607150308529,0.26203830471791806,-0.04265775404669885,0,0,0,no,soda_b
southeast-4-2008,southeast,2008,49.025878599682976,0.04902587859968298,0.0033249270936643316,0.07275400148345819,-0.012267678532124668,-0.20014629768906797,-0.5143782668554945,0.07022917499995636,23.46773913046082,-1.0227398524928546,-0.04176071252851858,0.1216473129560498,0.005210607150308529,0.26203830471791806,-0.04265775404669885,0,0,0,no,soda_s
southeast-4-2008,southeast,2008,49.025878599682976,0.04902587859968298,0.0033249270936643316,0.07275400148345819,-0.012267678532124668,-0.20014629768906797,-0.5143782668554945,0.07022917499995636,23.46773913046082,-1.0227398524928546,-0.04176071252851858,0.1216473129560498,0.005210607150308529,0.26203830471791806,-0.04265775404669885,5,0.6398365309999999,0.1279673062,yes,sst
swc_ibts-1-2008,swc_ibts,2008,13890.1873249865,13.8901873249865,-1.1161924707515958,-0.07438119559446318,5.229023522253804,0.6037322052036457,1.1396377541580072,-0.07729278739985576,13.940216358635276,0.6587557268923572,0.04959964458411447,3.1160374375861686,0.28787748801219504,1.8332459504501104,0.04840880058731245,0,0,0,no,soda_b
swc_ibts-1-2008,swc_ibts,2008,13890.1873249865,13.8901873249865,-1.1161924707515958,-0.07438119559446318,5.229023522253804,0.6037322052036457,1.1396377541580072,-0.07729278739985576,13.940216358635276,0.6587557268923572,0.04959964458411447,3.1160374375861686,0.28787748801219504,1.8332459504501104,0.04840880058731245,0,0,0,no,soda_s
swc_ibts-1-2008,swc_ibts,2008,13890.1873249865,13.8901873249865,-1.1161924707515958,-0.07438119559446318,5.229023522253804,0.6037322052036457,1.1396377541580072,-0.07729278739985576,13.940216358635276,0.6587557268923572,0.04959964458411447,3.1160374375861686,0.28787748801219504,1.8332459504501104,0.04840880058731245,32,16.899700953,0.52811565478125,yes,sst
west_coast_annual-5-2008,west_coast_annual,2008,185.63061003182926,0.18563061003182926,-0.011265791161235522,-0.0572168464886718,-0.1278801751427954,-0.40789721180267047,-0.6221313812679276,-0.05891897665073471,9.416657159947373,0.3241442346354546,0.035649576448013115,0.5775265053388665,0.06533747807401832,1.310040241745346,0.035028839947180875,1,0.185218007,0.185218007,no,soda_b
